ntdid,name,mode,tos,exp_type,total
20,NA,FB,PT,General Administration                            ,718147
20,NA,FB,PT,Total                                             ,0
20,NA,MB,DO,Vehicle Operations                                ,9417722
20,NA,MB,DO,Vehicle Maintenance                               ,3316506
20,NA,MB,DO,Non-Vehicle Maintenance                           ,1472008
20,NA,MB,DO,General Administration                            ,3807470
20,NA,MB,DO,Total                                             ,0
20,NA,VP,DO,Vehicle Operations                                ,492268
20,NA,VP,DO,Vehicle Maintenance                               ,392546
20,NA,VP,DO,Non-Vehicle Maintenance                           ,115002
20,NA,VP,DO,General Administration                            ,392670
20,NA,VP,DO,Total                                             ,0
21,NA,DR,DO,Vehicle Operations                                ,3713624
21,NA,DR,DO,Vehicle Maintenance                               ,798739
21,NA,DR,DO,Non-Vehicle Maintenance                           ,304696
21,NA,DR,DO,General Administration                            ,1437524
21,NA,DR,DO,Total                                             ,6067036
21,NA,DR,PT,Vehicle Operations                                ,39586
21,NA,DR,PT,Vehicle Maintenance                               ,4921
21,NA,DR,PT,Non-Vehicle Maintenance                           ,2032
21,NA,DR,PT,General Administration                            ,11360
21,NA,DR,PT,Total                                             ,56162
21,NA,MB,DO,Vehicle Operations                                ,8632637
21,NA,MB,DO,Vehicle Maintenance                               ,1984617
21,NA,MB,DO,Non-Vehicle Maintenance                           ,1015583
21,NA,MB,DO,General Administration                            ,3516423
21,NA,MB,DO,Total                                             ,0
21,NA,VP,DO,Vehicle Operations                                ,123832
21,NA,VP,DO,Vehicle Maintenance                               ,34489
21,NA,VP,DO,Non-Vehicle Maintenance                           ,14989
21,NA,VP,DO,General Administration                            ,66441
21,NA,VP,DO,Total                                             ,0
22,NA,DR,DO,Vehicle Operations                                ,1075155
22,NA,DR,DO,Vehicle Maintenance                               ,181174
22,NA,DR,DO,Non-Vehicle Maintenance                           ,19676
22,NA,DR,DO,General Administration                            ,121677
22,NA,DR,DO,Total                                             ,587026
22,NA,MB,DO,Vehicle Operations                                ,590424
22,NA,MB,DO,Vehicle Maintenance                               ,166694
22,NA,MB,DO,Non-Vehicle Maintenance                           ,19637
22,NA,MB,DO,General Administration                            ,89579
22,NA,MB,DO,Total                                             ,0
22,NA,MB,PT,Vehicle Operations                                ,51789
22,NA,MB,PT,Vehicle Maintenance                               ,8940
22,NA,MB,PT,Non-Vehicle Maintenance                           ,0
22,NA,MB,PT,General Administration                            ,8807
22,NA,MB,PT,Total                                             ,0
23,NA,MO,PT,Vehicle Operations                                ,1043951
23,NA,MO,PT,Vehicle Maintenance                               ,636687
23,NA,MO,PT,Non-Vehicle Maintenance                           ,133343
23,NA,MO,PT,General Administration                            ,740397
23,NA,MO,PT,Total                                             ,0
24,NA,DR,DO,Vehicle Operations                                ,5318181
24,NA,DR,DO,Vehicle Maintenance                               ,689615
24,NA,DR,DO,Non-Vehicle Maintenance                           ,451172
24,NA,DR,DO,General Administration                            ,1338772
24,NA,DR,DO,Total                                             ,7407855
24,NA,MB,DO,Vehicle Operations                                ,18699799
24,NA,MB,DO,Vehicle Maintenance                               ,4403465
24,NA,MB,DO,Non-Vehicle Maintenance                           ,1505592
24,NA,MB,DO,General Administration                            ,4060314
24,NA,MB,DO,Total                                             ,0
24,NA,VP,DO,Vehicle Operations                                ,9589
24,NA,VP,DO,Vehicle Maintenance                               ,33554
24,NA,VP,DO,Non-Vehicle Maintenance                           ,0
24,NA,VP,DO,General Administration                            ,48381
24,NA,VP,DO,Total                                             ,0
25,NA,DR,PT,Vehicle Operations                                ,9126632
25,NA,DR,PT,Vehicle Maintenance                               ,712269
25,NA,DR,PT,Non-Vehicle Maintenance                           ,82064
25,NA,DR,PT,General Administration                            ,1646054
25,NA,DR,PT,Total                                             ,3162894
25,NA,MB,DO,Vehicle Operations                                ,10161262
25,NA,MB,DO,Vehicle Maintenance                               ,2831942
25,NA,MB,DO,Non-Vehicle Maintenance                           ,597801
25,NA,MB,DO,General Administration                            ,3758030
25,NA,MB,DO,Total                                             ,0
25,NA,VP,PT,Vehicle Operations                                ,37280
25,NA,VP,PT,Vehicle Maintenance                               ,8448
25,NA,VP,PT,Non-Vehicle Maintenance                           ,0
25,NA,VP,PT,General Administration                            ,104670
25,NA,VP,PT,Total                                             ,0
28,NA,FB,PT,Vehicle Operations                                ,1208151
28,NA,FB,PT,Vehicle Maintenance                               ,1789795
28,NA,FB,PT,Non-Vehicle Maintenance                           ,113816
28,NA,FB,PT,General Administration                            ,892709
28,NA,FB,PT,Total                                             ,0
29,NA,DR,PT,Vehicle Operations                                ,5483537
29,NA,DR,PT,Vehicle Maintenance                               ,627971
29,NA,DR,PT,Non-Vehicle Maintenance                           ,115590
29,NA,DR,PT,General Administration                            ,2115272
29,NA,DR,PT,Total                                             ,8342370
29,NA,MB,DO,Vehicle Operations                                ,42789863
29,NA,MB,DO,Vehicle Maintenance                               ,9393008
29,NA,MB,DO,Non-Vehicle Maintenance                           ,2384613
29,NA,MB,DO,General Administration                            ,14138762
29,NA,MB,DO,Total                                             ,0
29,NA,MB,PT,Vehicle Operations                                ,13984656
29,NA,MB,PT,Vehicle Maintenance                               ,3757392
29,NA,MB,PT,Non-Vehicle Maintenance                           ,1074412
29,NA,MB,PT,General Administration                            ,5661656
29,NA,MB,PT,Total                                             ,0
29,NA,VP,DO,Vehicle Operations                                ,1433189
29,NA,VP,DO,Vehicle Maintenance                               ,823014
29,NA,VP,DO,Non-Vehicle Maintenance                           ,40060
29,NA,VP,DO,General Administration                            ,1380627
29,NA,VP,DO,Total                                             ,0
34,NA,DR,PT,Vehicle Operations                                ,1231059
34,NA,DR,PT,Vehicle Maintenance                               ,99174
34,NA,DR,PT,Non-Vehicle Maintenance                           ,0
34,NA,DR,PT,General Administration                            ,323839
34,NA,DR,PT,Total                                             ,1654072
34,NA,MB,DO,Vehicle Operations                                ,2529401
34,NA,MB,DO,Vehicle Maintenance                               ,667888
34,NA,MB,DO,Non-Vehicle Maintenance                           ,182271
34,NA,MB,DO,General Administration                            ,1207666
34,NA,MB,DO,Total                                             ,0
35,NA,FB,DO,Vehicle Operations                                ,166146235
35,NA,FB,DO,Vehicle Maintenance                               ,18306325
35,NA,FB,DO,Non-Vehicle Maintenance                           ,9463343
35,NA,FB,DO,General Administration                            ,26723294
35,NA,FB,DO,Total                                             ,0
40,NA,CR,PT,Vehicle Operations                                ,8005082
40,NA,CR,PT,Vehicle Maintenance                               ,12878475
40,NA,CR,PT,Non-Vehicle Maintenance                           ,3487428
40,NA,CR,PT,General Administration                            ,9649039
40,NA,CR,PT,Total                                             ,0
40,NA,DR,PT,Vehicle Operations                                ,330801
40,NA,DR,PT,Vehicle Maintenance                               ,75371
40,NA,DR,PT,Non-Vehicle Maintenance                           ,7459
40,NA,DR,PT,General Administration                            ,267909
40,NA,DR,PT,Total                                             ,681540
40,NA,LR,DO,Vehicle Operations                                ,1339781
40,NA,LR,DO,Vehicle Maintenance                               ,586955
40,NA,LR,DO,Non-Vehicle Maintenance                           ,492237
40,NA,LR,DO,General Administration                            ,886646
40,NA,LR,DO,Total                                             ,0
40,NA,LR,PT,Vehicle Operations                                ,6559644
40,NA,LR,PT,Vehicle Maintenance                               ,1576423
40,NA,LR,PT,Non-Vehicle Maintenance                           ,2286127
40,NA,LR,PT,General Administration                            ,7010896
40,NA,LR,PT,Total                                             ,0
40,NA,MB,DO,Vehicle Operations                                ,41776094
40,NA,MB,DO,Vehicle Maintenance                               ,14413083
40,NA,MB,DO,Non-Vehicle Maintenance                           ,2965123
40,NA,MB,DO,General Administration                            ,12716145
40,NA,MB,DO,Total                                             ,0
40,NA,MB,PT,Vehicle Operations                                ,6960559
40,NA,MB,PT,Vehicle Maintenance                               ,1970061
40,NA,MB,PT,Non-Vehicle Maintenance                           ,448951
40,NA,MB,PT,General Administration                            ,2947132
40,NA,MB,PT,Total                                             ,0
41,NA,AR,DO,Vehicle Operations                                ,1111760
41,NA,AR,DO,Vehicle Maintenance                               ,707265
41,NA,AR,DO,Non-Vehicle Maintenance                           ,399499
41,NA,AR,DO,General Administration                            ,929094
41,NA,AR,DO,Total                                             ,0
42,NA,DR,DO,Vehicle Operations                                ,775808
42,NA,DR,DO,Vehicle Maintenance                               ,131047
42,NA,DR,DO,Non-Vehicle Maintenance                           ,11047
42,NA,DR,DO,General Administration                            ,221015
42,NA,DR,DO,Total                                             ,0
42,NA,MB,DO,Vehicle Operations                                ,357233
42,NA,MB,DO,Vehicle Maintenance                               ,54118
42,NA,MB,DO,Non-Vehicle Maintenance                           ,6340
42,NA,MB,DO,General Administration                            ,81018
42,NA,MB,DO,Total                                             ,0
43,NA,DR,DO,Vehicle Operations                                ,980606
43,NA,DR,DO,Vehicle Maintenance                               ,262265
43,NA,DR,DO,Non-Vehicle Maintenance                           ,78915
43,NA,DR,DO,General Administration                            ,379504
43,NA,DR,DO,Total                                             ,1701290
43,NA,DR,PT,Vehicle Operations                                ,231519
43,NA,DR,PT,Vehicle Maintenance                               ,0
43,NA,DR,PT,Non-Vehicle Maintenance                           ,3750
43,NA,DR,PT,General Administration                            ,16423
43,NA,DR,PT,Total                                             ,251692
43,NA,MB,DO,Vehicle Operations                                ,4753109
43,NA,MB,DO,Vehicle Maintenance                               ,1372901
43,NA,MB,DO,Non-Vehicle Maintenance                           ,329118
43,NA,MB,DO,General Administration                            ,1584804
43,NA,MB,DO,Total                                             ,0
43,NA,VP,DO,Vehicle Operations                                ,2433
43,NA,VP,DO,Vehicle Maintenance                               ,1883
43,NA,VP,DO,Non-Vehicle Maintenance                           ,0
43,NA,VP,DO,General Administration                            ,5334
43,NA,VP,DO,Total                                             ,0
44,NA,DR,DO,Vehicle Operations                                ,1700000
44,NA,DR,DO,Vehicle Maintenance                               ,234856
44,NA,DR,DO,Non-Vehicle Maintenance                           ,94328
44,NA,DR,DO,General Administration                            ,692207
44,NA,DR,DO,Total                                             ,2721391
44,NA,MB,DO,Vehicle Operations                                ,2135884
44,NA,MB,DO,Vehicle Maintenance                               ,858579
44,NA,MB,DO,Non-Vehicle Maintenance                           ,239404
44,NA,MB,DO,General Administration                            ,958871
44,NA,MB,DO,Total                                             ,0
44,NA,VP,DO,Vehicle Operations                                ,116134
44,NA,VP,DO,Vehicle Maintenance                               ,102598
44,NA,VP,DO,Non-Vehicle Maintenance                           ,20027
44,NA,VP,DO,General Administration                            ,158999
44,NA,VP,DO,Total                                             ,0
45,NA,DR,DO,Vehicle Operations                                ,995928
45,NA,DR,DO,Vehicle Maintenance                               ,196584
45,NA,DR,DO,Non-Vehicle Maintenance                           ,6199
45,NA,DR,DO,General Administration                            ,208168
45,NA,DR,DO,Total                                             ,1350771
45,NA,MB,DO,Vehicle Operations                                ,1735361
45,NA,MB,DO,Vehicle Maintenance                               ,290905
45,NA,MB,DO,Non-Vehicle Maintenance                           ,9096
45,NA,MB,DO,General Administration                            ,559712
45,NA,MB,DO,Total                                             ,0
46,NA,DR,DO,Vehicle Operations                                ,376622
46,NA,DR,DO,Vehicle Maintenance                               ,84239
46,NA,DR,DO,Non-Vehicle Maintenance                           ,5967
46,NA,DR,DO,General Administration                            ,27355
46,NA,DR,DO,Total                                             ,122054
46,NA,MB,DO,Vehicle Operations                                ,1533462
46,NA,MB,DO,Vehicle Maintenance                               ,465744
46,NA,MB,DO,Non-Vehicle Maintenance                           ,33812
46,NA,MB,DO,General Administration                            ,1576239
46,NA,MB,DO,Total                                             ,0
47,NA,DR,PT,Vehicle Operations                                ,18533
47,NA,DR,PT,Vehicle Maintenance                               ,2346
47,NA,DR,PT,Non-Vehicle Maintenance                           ,0
47,NA,DR,PT,General Administration                            ,2581
47,NA,DR,PT,Total                                             ,23460
47,NA,MB,PT,Vehicle Operations                                ,1504816
47,NA,MB,PT,Vehicle Maintenance                               ,233860
47,NA,MB,PT,Non-Vehicle Maintenance                           ,72796
47,NA,MB,PT,General Administration                            ,395912
47,NA,MB,PT,Total                                             ,0
49,NA,VP,DO,Vehicle Operations                                ,250714
49,NA,VP,DO,Vehicle Maintenance                               ,118178
49,NA,VP,DO,Non-Vehicle Maintenance                           ,0
49,NA,VP,DO,General Administration                            ,432531
49,NA,VP,DO,Total                                             ,0
50,NA,DR,PT,Vehicle Operations                                ,676344
50,NA,DR,PT,Vehicle Maintenance                               ,64428
50,NA,DR,PT,Non-Vehicle Maintenance                           ,19684
50,NA,DR,PT,General Administration                            ,265190
50,NA,DR,PT,Total                                             ,1025646
50,NA,MB,PT,Vehicle Operations                                ,947334
50,NA,MB,PT,Vehicle Maintenance                               ,114047
50,NA,MB,PT,Non-Vehicle Maintenance                           ,34680
50,NA,MB,PT,General Administration                            ,365404
50,NA,MB,PT,Total                                             ,0
52,NA,VP,PT,Vehicle Operations                                ,233776
52,NA,VP,PT,Vehicle Maintenance                               ,5083
52,NA,VP,PT,Non-Vehicle Maintenance                           ,0
52,NA,VP,PT,General Administration                            ,177183
52,NA,VP,PT,Total                                             ,0
53,NA,DR,DO,Vehicle Operations                                ,0
53,NA,DR,DO,Vehicle Maintenance                               ,0
53,NA,DR,DO,Non-Vehicle Maintenance                           ,0
53,NA,DR,DO,General Administration                            ,0
53,NA,DR,DO,Total                                             ,0
53,NA,MB,DO,Vehicle Operations                                ,840084
53,NA,MB,DO,Vehicle Maintenance                               ,46646
53,NA,MB,DO,Non-Vehicle Maintenance                           ,0
53,NA,MB,DO,General Administration                            ,0
53,NA,MB,DO,Total                                             ,0
54,NA,FB,DO,Vehicle Operations                                ,389193
54,NA,FB,DO,Vehicle Maintenance                               ,352966
54,NA,FB,DO,Non-Vehicle Maintenance                           ,17870
54,NA,FB,DO,General Administration                            ,1239295
54,NA,FB,DO,Total                                             ,0
1001,NA,DR,DO,Vehicle Operations                                ,7647904
1001,NA,DR,DO,Vehicle Maintenance                               ,1462440
1001,NA,DR,DO,Non-Vehicle Maintenance                           ,16
1001,NA,DR,DO,General Administration                            ,1604640
1001,NA,DR,DO,Total                                             ,4075435
1001,NA,DR,PT,Vehicle Operations                                ,3571680
1001,NA,DR,PT,Vehicle Maintenance                               ,321594
1001,NA,DR,PT,Non-Vehicle Maintenance                           ,0
1001,NA,DR,PT,General Administration                            ,698881
1001,NA,DR,PT,Total                                             ,2194465
1001,NA,MB,DO,Vehicle Operations                                ,46955502
1001,NA,MB,DO,Vehicle Maintenance                               ,12460905
1001,NA,MB,DO,Non-Vehicle Maintenance                           ,1829910
1001,NA,MB,DO,General Administration                            ,19854778
1001,NA,MB,DO,Total                                             ,0
1002,NA,DR,DO,Vehicle Operations                                ,408070
1002,NA,DR,DO,Vehicle Maintenance                               ,49202
1002,NA,DR,DO,Non-Vehicle Maintenance                           ,10878
1002,NA,DR,DO,General Administration                            ,40127
1002,NA,DR,DO,Total                                             ,508277
1002,NA,MB,DO,Vehicle Operations                                ,2003760
1002,NA,MB,DO,Vehicle Maintenance                               ,513704
1002,NA,MB,DO,Non-Vehicle Maintenance                           ,113362
1002,NA,MB,DO,General Administration                            ,374206
1002,NA,MB,DO,Total                                             ,0
1003,NA,CR,PT,Vehicle Operations                                ,99766101
1003,NA,CR,PT,Vehicle Maintenance                               ,79580205
1003,NA,CR,PT,Non-Vehicle Maintenance                           ,72483639
1003,NA,CR,PT,General Administration                            ,25338488
1003,NA,CR,PT,Total                                             ,0
1003,NA,DR,PT,Vehicle Operations                                ,45370358
1003,NA,DR,PT,Vehicle Maintenance                               ,4555574
1003,NA,DR,PT,Non-Vehicle Maintenance                           ,1017422
1003,NA,DR,PT,General Administration                            ,14949314
1003,NA,DR,PT,Total                                             ,65892668
1003,NA,FB,PT,Vehicle Operations                                ,6021175
1003,NA,FB,PT,Vehicle Maintenance                               ,647431
1003,NA,FB,PT,Non-Vehicle Maintenance                           ,131092
1003,NA,FB,PT,General Administration                            ,2422410
