ntdid,name,mode,tos,exp_type,total
3079,NA,MB,DO,Total                                             ,0
3080,NA,DR,PT,Vehicle Operations                                ,651824
3080,NA,DR,PT,Vehicle Maintenance                               ,144017
3080,NA,DR,PT,Non-Vehicle Maintenance                           ,48684
3080,NA,DR,PT,General Administration                            ,412638
3080,NA,DR,PT,Total                                             ,1257163
3080,NA,DT,PT,Vehicle Operations                                ,590769
3080,NA,DT,PT,Vehicle Maintenance                               ,133846
3080,NA,DT,PT,Non-Vehicle Maintenance                           ,75931
3080,NA,DT,PT,General Administration                            ,651188
3080,NA,DT,PT,Total                                             ,1451734
3080,NA,HR,PT,Vehicle Operations                                ,0
3080,NA,HR,PT,Vehicle Maintenance                               ,0
3080,NA,HR,PT,Non-Vehicle Maintenance                           ,0
3080,NA,HR,PT,General Administration                            ,0
3080,NA,HR,PT,Total                                             ,0
3080,NA,MB,PT,Vehicle Operations                                ,5211981
3080,NA,MB,PT,Vehicle Maintenance                               ,588294
3080,NA,MB,PT,Non-Vehicle Maintenance                           ,215248
3080,NA,MB,PT,General Administration                            ,1868776
3080,NA,MB,PT,Total                                             ,0
3081,NA,MB,PT,Vehicle Operations                                ,4933396
3081,NA,MB,PT,Vehicle Maintenance                               ,1376489
3081,NA,MB,PT,Non-Vehicle Maintenance                           ,102104
3081,NA,MB,PT,General Administration                            ,2247277
3081,NA,MB,PT,Total                                             ,0
3083,NA,DR,PT,Vehicle Operations                                ,7013310
3083,NA,DR,PT,Vehicle Maintenance                               ,897469
3083,NA,DR,PT,Non-Vehicle Maintenance                           ,186342
3083,NA,DR,PT,General Administration                            ,1448637
3083,NA,DR,PT,Total                                             ,9545758
3083,NA,FB,PT,Vehicle Operations                                ,744229
3083,NA,FB,PT,Vehicle Maintenance                               ,100868
3083,NA,FB,PT,Non-Vehicle Maintenance                           ,47193
3083,NA,FB,PT,General Administration                            ,144035
3083,NA,FB,PT,Total                                             ,0
3083,NA,MB,DO,Vehicle Operations                                ,35113515
3083,NA,MB,DO,Vehicle Maintenance                               ,12887795
3083,NA,MB,DO,Non-Vehicle Maintenance                           ,2088390
3083,NA,MB,DO,General Administration                            ,13204953
3083,NA,MB,DO,Total                                             ,0
3083,NA,VP,DO,Vehicle Operations                                ,216411
3083,NA,VP,DO,Vehicle Maintenance                               ,183637
3083,NA,VP,DO,Non-Vehicle Maintenance                           ,29030
3083,NA,VP,DO,General Administration                            ,655576
3083,NA,VP,DO,Total                                             ,0
3085,NA,DR,DO,Vehicle Operations                                ,1602920
3085,NA,DR,DO,Vehicle Maintenance                               ,362841
3085,NA,DR,DO,Non-Vehicle Maintenance                           ,112562
3085,NA,DR,DO,General Administration                            ,386899
3085,NA,DR,DO,Total                                             ,584632
3085,NA,MB,PT,Vehicle Operations                                ,15400438
3085,NA,MB,PT,Vehicle Maintenance                               ,3674899
3085,NA,MB,PT,Non-Vehicle Maintenance                           ,21020
3085,NA,MB,PT,General Administration                            ,4020476
3085,NA,MB,PT,Total                                             ,0
3087,NA,DR,DO,Vehicle Operations                                ,840137
3087,NA,DR,DO,Vehicle Maintenance                               ,103731
3087,NA,DR,DO,Non-Vehicle Maintenance                           ,7816
3087,NA,DR,DO,General Administration                            ,136193
3087,NA,DR,DO,Total                                             ,12860
3087,NA,DR,PT,Vehicle Operations                                ,1253782
3087,NA,DR,PT,Vehicle Maintenance                               ,134333
3087,NA,DR,PT,Non-Vehicle Maintenance                           ,7500
3087,NA,DR,PT,General Administration                            ,150152
3087,NA,DR,PT,Total                                             ,4204
3087,NA,MB,DO,Vehicle Operations                                ,346854
3087,NA,MB,DO,Vehicle Maintenance                               ,70028
3087,NA,MB,DO,Non-Vehicle Maintenance                           ,3147
3087,NA,MB,DO,General Administration                            ,112212
3087,NA,MB,DO,Total                                             ,0
3087,NA,MB,PT,Vehicle Operations                                ,681311
3087,NA,MB,PT,Vehicle Maintenance                               ,465848
3087,NA,MB,PT,Non-Vehicle Maintenance                           ,9231
3087,NA,MB,PT,General Administration                            ,210617
3087,NA,MB,PT,Total                                             ,0
3088,NA,DR,PT,Vehicle Operations                                ,315521
3088,NA,DR,PT,Vehicle Maintenance                               ,311423
3088,NA,DR,PT,Non-Vehicle Maintenance                           ,28024
3088,NA,DR,PT,General Administration                            ,551660
3088,NA,DR,PT,Total                                             ,312134
3088,NA,MB,PT,Vehicle Operations                                ,1822624
3088,NA,MB,PT,Vehicle Maintenance                               ,688992
3088,NA,MB,PT,Non-Vehicle Maintenance                           ,13438
3088,NA,MB,PT,General Administration                            ,1743203
3088,NA,MB,PT,Total                                             ,0
3089,NA,DR,DO,Vehicle Operations                                ,0
3089,NA,DR,DO,Vehicle Maintenance                               ,0
3089,NA,DR,DO,Non-Vehicle Maintenance                           ,0
3089,NA,DR,DO,General Administration                            ,0
3089,NA,DR,DO,Total                                             ,273421
3089,NA,MB,DO,Vehicle Operations                                ,0
3089,NA,MB,DO,Vehicle Maintenance                               ,0
3089,NA,MB,DO,Non-Vehicle Maintenance                           ,0
3089,NA,MB,DO,General Administration                            ,0
3089,NA,MB,DO,Total                                             ,3271798
3090,NA,DR,DO,Vehicle Operations                                ,0
3090,NA,DR,DO,Vehicle Maintenance                               ,0
3090,NA,DR,DO,Non-Vehicle Maintenance                           ,0
3090,NA,DR,DO,General Administration                            ,0
3090,NA,DR,DO,Total                                             ,0
3090,NA,MB,DO,Vehicle Operations                                ,0
3090,NA,MB,DO,Vehicle Maintenance                               ,0
3090,NA,MB,DO,Non-Vehicle Maintenance                           ,0
3090,NA,MB,DO,General Administration                            ,0
3090,NA,MB,DO,Total                                             ,0
3091,NA,DR,DO,Vehicle Operations                                ,423109
3091,NA,DR,DO,Vehicle Maintenance                               ,78475
3091,NA,DR,DO,Non-Vehicle Maintenance                           ,15568
3091,NA,DR,DO,General Administration                            ,268318
3091,NA,DR,DO,Total                                             ,369171
3091,NA,MB,DO,Vehicle Operations                                ,2349922
3091,NA,MB,DO,Vehicle Maintenance                               ,551778
3091,NA,MB,DO,Non-Vehicle Maintenance                           ,98884
3091,NA,MB,DO,General Administration                            ,1631313
3091,NA,MB,DO,Total                                             ,0
3092,NA,DR,PT,Vehicle Operations                                ,0
3092,NA,DR,PT,Vehicle Maintenance                               ,0
3092,NA,DR,PT,Non-Vehicle Maintenance                           ,0
3092,NA,DR,PT,General Administration                            ,0
3092,NA,DR,PT,Total                                             ,1663572
3092,NA,MB,PT,Vehicle Operations                                ,0
3092,NA,MB,PT,Vehicle Maintenance                               ,0
3092,NA,MB,PT,Non-Vehicle Maintenance                           ,0
3092,NA,MB,PT,General Administration                            ,0
3092,NA,MB,PT,Total                                             ,237385
3094,NA,DR,DO,Vehicle Operations                                ,271962
3094,NA,DR,DO,Vehicle Maintenance                               ,100963
3094,NA,DR,DO,Non-Vehicle Maintenance                           ,5514
3094,NA,DR,DO,General Administration                            ,64154
3094,NA,DR,DO,Total                                             ,442593
3094,NA,DT,PT,Vehicle Operations                                ,23760
3094,NA,DT,PT,Vehicle Maintenance                               ,497
3094,NA,DT,PT,Non-Vehicle Maintenance                           ,100
3094,NA,DT,PT,General Administration                            ,5434
3094,NA,DT,PT,Total                                             ,29791
3094,NA,MB,DO,Vehicle Operations                                ,1845111
3094,NA,MB,DO,Vehicle Maintenance                               ,495031
3094,NA,MB,DO,Non-Vehicle Maintenance                           ,32592
3094,NA,MB,DO,General Administration                            ,273465
3094,NA,MB,DO,Total                                             ,0
3095,NA,DR,DO,Vehicle Operations                                ,822407
3095,NA,DR,DO,Vehicle Maintenance                               ,98512
3095,NA,DR,DO,Non-Vehicle Maintenance                           ,7943
3095,NA,DR,DO,General Administration                            ,291623
3095,NA,DR,DO,Total                                             ,54228
3095,NA,MB,DO,Vehicle Operations                                ,1249110
3095,NA,MB,DO,Vehicle Maintenance                               ,479575
3095,NA,MB,DO,Non-Vehicle Maintenance                           ,54906
3095,NA,MB,DO,General Administration                            ,828168
3095,NA,MB,DO,Total                                             ,0
3096,NA,DR,DO,Vehicle Operations                                ,1689651
3096,NA,DR,DO,Vehicle Maintenance                               ,183146
3096,NA,DR,DO,Non-Vehicle Maintenance                           ,34632
3096,NA,DR,DO,General Administration                            ,702217
3096,NA,DR,DO,Total                                             ,21777
3096,NA,DT,PT,Vehicle Operations                                ,281057
3096,NA,DT,PT,Vehicle Maintenance                               ,0
3096,NA,DT,PT,Non-Vehicle Maintenance                           ,0
3096,NA,DT,PT,General Administration                            ,0
3096,NA,DT,PT,Total                                             ,0
3096,NA,MB,DO,Vehicle Operations                                ,2302993
3096,NA,MB,DO,Vehicle Maintenance                               ,202661
3096,NA,MB,DO,Non-Vehicle Maintenance                           ,42132
3096,NA,MB,DO,General Administration                            ,821998
3096,NA,MB,DO,Total                                             ,0
3098,NA,DR,PT,Vehicle Operations                                ,0
3098,NA,DR,PT,Vehicle Maintenance                               ,0
3098,NA,DR,PT,Non-Vehicle Maintenance                           ,0
3098,NA,DR,PT,General Administration                            ,0
3098,NA,DR,PT,Total                                             ,69313
3098,NA,MB,PT,Vehicle Operations                                ,0
3098,NA,MB,PT,Vehicle Maintenance                               ,0
3098,NA,MB,PT,Non-Vehicle Maintenance                           ,0
3098,NA,MB,PT,General Administration                            ,0
3098,NA,MB,PT,Total                                             ,351488
3099,NA,DR,DO,Vehicle Operations                                ,0
3099,NA,DR,DO,Vehicle Maintenance                               ,0
3099,NA,DR,DO,Non-Vehicle Maintenance                           ,0
3099,NA,DR,DO,General Administration                            ,0
3099,NA,DR,DO,Total                                             ,0
3099,NA,MB,DO,Vehicle Operations                                ,0
3099,NA,MB,DO,Vehicle Maintenance                               ,0
3099,NA,MB,DO,Non-Vehicle Maintenance                           ,0
3099,NA,MB,DO,General Administration                            ,0
3099,NA,MB,DO,Total                                             ,0
3101,NA,DR,PT,Vehicle Operations                                ,104950
3101,NA,DR,PT,Vehicle Maintenance                               ,46880
3101,NA,DR,PT,Non-Vehicle Maintenance                           ,21903
3101,NA,DR,PT,General Administration                            ,27153
3101,NA,DR,PT,Total                                             ,200886
3101,NA,MB,PT,Vehicle Operations                                ,452644
3101,NA,MB,PT,Vehicle Maintenance                               ,227819
3101,NA,MB,PT,Non-Vehicle Maintenance                           ,11990
3101,NA,MB,PT,General Administration                            ,179865
3101,NA,MB,PT,Total                                             ,0
3102,NA,CB,DO,Vehicle Operations                                ,10800147
3102,NA,CB,DO,Vehicle Maintenance                               ,3031018
3102,NA,CB,DO,Non-Vehicle Maintenance                           ,452788
3102,NA,CB,DO,General Administration                            ,3172386
3102,NA,CB,DO,Total                                             ,0
3103,NA,CB,DO,Vehicle Operations                                ,1366330
3103,NA,CB,DO,Vehicle Maintenance                               ,532477
3103,NA,CB,DO,Non-Vehicle Maintenance                           ,45648
3103,NA,CB,DO,General Administration                            ,232160
3103,NA,CB,DO,Total                                             ,0
4001,NA,DR,DO,Vehicle Operations                                ,954395
4001,NA,DR,DO,Vehicle Maintenance                               ,199966
4001,NA,DR,DO,Non-Vehicle Maintenance                           ,1631
4001,NA,DR,DO,General Administration                            ,252112
4001,NA,DR,DO,Total                                             ,1408104
4001,NA,DR,PT,Vehicle Operations                                ,171429
4001,NA,DR,PT,Vehicle Maintenance                               ,6458
4001,NA,DR,PT,Non-Vehicle Maintenance                           ,1835
4001,NA,DR,PT,General Administration                            ,18000
4001,NA,DR,PT,Total                                             ,197722
4001,NA,IP,DO,Vehicle Operations                                ,554017
4001,NA,IP,DO,Vehicle Maintenance                               ,154411
4001,NA,IP,DO,Non-Vehicle Maintenance                           ,23924
4001,NA,IP,DO,General Administration                            ,542722
4001,NA,IP,DO,Total                                             ,0
4001,NA,MB,DO,Vehicle Operations                                ,7932776
4001,NA,MB,DO,Vehicle Maintenance                               ,2161206
4001,NA,MB,DO,Non-Vehicle Maintenance                           ,193000
4001,NA,MB,DO,General Administration                            ,2352219
4001,NA,MB,DO,Total                                             ,0
4002,NA,DR,DO,Vehicle Operations                                ,1526601
4002,NA,DR,DO,Vehicle Maintenance                               ,259235
4002,NA,DR,DO,Non-Vehicle Maintenance                           ,3316
4002,NA,DR,DO,General Administration                            ,216560
4002,NA,DR,DO,Total                                             ,1646700
4002,NA,MB,DO,Vehicle Operations                                ,10430585
4002,NA,MB,DO,Vehicle Maintenance                               ,3784948
4002,NA,MB,DO,Non-Vehicle Maintenance                           ,52603
4002,NA,MB,DO,General Administration                            ,2724607
4002,NA,MB,DO,Total                                             ,0
4003,NA,DR,DO,Vehicle Operations                                ,5058714
4003,NA,DR,DO,Vehicle Maintenance                               ,1023462
4003,NA,DR,DO,Non-Vehicle Maintenance                           ,55627
4003,NA,DR,DO,General Administration                            ,242782
4003,NA,DR,DO,Total                                             ,6380585
4003,NA,MB,DO,Vehicle Operations                                ,25932467
4003,NA,MB,DO,Vehicle Maintenance                               ,8711521
4003,NA,MB,DO,Non-Vehicle Maintenance                           ,879431
4003,NA,MB,DO,General Administration                            ,7886890
4003,NA,MB,DO,Total                                             ,0
4003,NA,SR,DO,Vehicle Operations                                ,2140600
4003,NA,SR,DO,Vehicle Maintenance                               ,1686416
4003,NA,SR,DO,Non-Vehicle Maintenance                           ,368131
4003,NA,SR,DO,General Administration                            ,601758
4003,NA,SR,DO,Total                                             ,0
4004,NA,DR,DO,Vehicle Operations                                ,8090554
4004,NA,DR,DO,Vehicle Maintenance                               ,2003980
4004,NA,DR,DO,Non-Vehicle Maintenance                           ,733348
4004,NA,DR,DO,General Administration                            ,1707120
4004,NA,DR,DO,Total                                             ,12535002
4004,NA,DT,PT,Vehicle Operations                                ,2283224
4004,NA,DT,PT,Vehicle Maintenance                               ,0
4004,NA,DT,PT,Non-Vehicle Maintenance                           ,0
4004,NA,DT,PT,General Administration                            ,263982
4004,NA,DT,PT,Total                                             ,2547206
4004,NA,MB,DO,Vehicle Operations                                ,22606660
4004,NA,MB,DO,Vehicle Maintenance                               ,6452045
4004,NA,MB,DO,Non-Vehicle Maintenance                           ,1845227
4004,NA,MB,DO,General Administration                            ,4328795
4004,NA,MB,DO,Total                                             ,0
4005,NA,DR,PT,Vehicle Operations                                ,253558
4005,NA,DR,PT,Vehicle Maintenance                               ,31723
4005,NA,DR,PT,Non-Vehicle Maintenance                           ,2977
4005,NA,DR,PT,General Administration                            ,21796
4005,NA,DR,PT,Total                                             ,310054
4005,NA,MB,DO,Vehicle Operations                                ,2899907
4005,NA,MB,DO,Vehicle Maintenance                               ,827198
4005,NA,MB,DO,Non-Vehicle Maintenance                           ,131696
4005,NA,MB,DO,General Administration                            ,962457
4005,NA,MB,DO,Total                                             ,0
4006,NA,DR,PT,Vehicle Operations                                ,800201
4006,NA,DR,PT,Vehicle Maintenance                               ,66534
4006,NA,DR,PT,Non-Vehicle Maintenance                           ,345
4006,NA,DR,PT,General Administration                            ,549995
4006,NA,DR,PT,Total                                             ,436343
4006,NA,MB,PT,Vehicle Operations                                ,3789685
4006,NA,MB,PT,Vehicle Maintenance                               ,846838
4006,NA,MB,PT,Non-Vehicle Maintenance                           ,4699
4006,NA,MB,PT,General Administration                            ,1287719
4006,NA,MB,PT,Total                                             ,0
4007,NA,DT,PT,Vehicle Operations                                ,5562647
4007,NA,DT,PT,Vehicle Maintenance                               ,1200692
4007,NA,DT,PT,Non-Vehicle Maintenance                           ,165410
4007,NA,DT,PT,General Administration                            ,1467699
4007,NA,DT,PT,Total                                             ,8396448
4007,NA,MB,DO,Vehicle Operations                                ,11613511
4007,NA,MB,DO,Vehicle Maintenance                               ,2507345
4007,NA,MB,DO,Non-Vehicle Maintenance                           ,345906
4007,NA,MB,DO,General Administration                            ,3065127
4007,NA,MB,DO,Total                                             ,0
4007,NA,MB,PT,Vehicle Operations                                ,491364
4007,NA,MB,PT,Vehicle Maintenance                               ,106065
4007,NA,MB,PT,Non-Vehicle Maintenance                           ,14670
4007,NA,MB,PT,General Administration                            ,89850
4007,NA,MB,PT,Total                                             ,0
4008,NA,DR,DO,Vehicle Operations                                ,5935445
4008,NA,DR,DO,Vehicle Maintenance                               ,1175296
4008,NA,DR,DO,Non-Vehicle Maintenance                           ,17104
4008,NA,DR,DO,General Administration                            ,225769
4008,NA,DR,DO,Total                                             ,7353614
4008,NA,LR,DO,Vehicle Operations                                ,7012122
4008,NA,LR,DO,Vehicle Maintenance                               ,2032486
4008,NA,LR,DO,Non-Vehicle Maintenance                           ,1403744
4008,NA,LR,DO,General Administration                            ,6124587
4008,NA,LR,DO,Total                                             ,0
4008,NA,MB,DO,Vehicle Operations                                ,55943472
4008,NA,MB,DO,Vehicle Maintenance                               ,15598097
4008,NA,MB,DO,Non-Vehicle Maintenance                           ,565891
4008,NA,MB,DO,General Administration                            ,4942659
4008,NA,MB,DO,Total                                             ,0
4008,NA,VP,DO,Vehicle Operations                                ,422162
4008,NA,VP,DO,Vehicle Maintenance                               ,309386
4008,NA,VP,DO,Non-Vehicle Maintenance                           ,3692
4008,NA,VP,DO,General Administration                            ,237034
4008,NA,VP,DO,Total                                             ,0
4009,NA,DR,DO,Vehicle Operations                                ,948990
4009,NA,DR,DO,Vehicle Maintenance                               ,151656
4009,NA,DR,DO,Non-Vehicle Maintenance                           ,68803
4009,NA,DR,DO,General Administration                            ,297337
4009,NA,DR,DO,Total                                             ,1466786
4009,NA,MB,DO,Vehicle Operations                                ,2872311
4009,NA,MB,DO,Vehicle Maintenance                               ,744300
4009,NA,MB,DO,Non-Vehicle Maintenance                           ,188602
4009,NA,MB,DO,General Administration                            ,738353
4009,NA,MB,DO,Total                                             ,0
4011,NA,DR,DO,Vehicle Operations                                ,0
4011,NA,DR,DO,Vehicle Maintenance                               ,0
4011,NA,DR,DO,Non-Vehicle Maintenance                           ,0
4011,NA,DR,DO,General Administration                            ,0
4011,NA,DR,DO,Total                                             ,397005
4011,NA,DR,PT,Vehicle Operations                                ,0
4011,NA,DR,PT,Vehicle Maintenance                               ,0
4011,NA,DR,PT,Non-Vehicle Maintenance                           ,0
4011,NA,DR,PT,General Administration                            ,0
4011,NA,DR,PT,Total                                             ,107252
4011,NA,MB,DO,Vehicle Operations                                ,0
4011,NA,MB,DO,Vehicle Maintenance                               ,0
4011,NA,MB,DO,Non-Vehicle Maintenance                           ,0
4011,NA,MB,DO,General Administration                            ,0
4011,NA,MB,DO,Total                                             ,2455051
4012,NA,DR,DO,Vehicle Operations                                ,1612179
4012,NA,DR,DO,Vehicle Maintenance                               ,135147
4012,NA,DR,DO,Non-Vehicle Maintenance                           ,31110
4012,NA,DR,DO,General Administration                            ,433672
4012,NA,DR,DO,Total                                             ,663632
4012,NA,MB,DO,Vehicle Operations                                ,5625133
4012,NA,MB,DO,Vehicle Maintenance                               ,1882034
4012,NA,MB,DO,Non-Vehicle Maintenance                           ,460871
4012,NA,MB,DO,General Administration                            ,1744943
4012,NA,MB,DO,Total                                             ,0
4014,NA,DR,DO,Vehicle Operations                                ,885363
4014,NA,DR,DO,Vehicle Maintenance                               ,209474
4014,NA,DR,DO,Non-Vehicle Maintenance                           ,40321
4014,NA,DR,DO,General Administration                            ,212434
4014,NA,DR,DO,Total                                             ,315129
4014,NA,MB,DO,Vehicle Operations                                ,2494210
4014,NA,MB,DO,Vehicle Maintenance                               ,663274
4014,NA,MB,DO,Non-Vehicle Maintenance                           ,234793
4014,NA,MB,DO,General Administration                            ,669640
4014,NA,MB,DO,Total                                             ,0
4014,NA,VP,PT,Vehicle Operations                                ,255299
4014,NA,VP,PT,Vehicle Maintenance                               ,33753
4014,NA,VP,PT,Non-Vehicle Maintenance                           ,0
4014,NA,VP,PT,General Administration                            ,287829
4014,NA,VP,PT,Total                                             ,0
4015,NA,DR,DO,Vehicle Operations                                ,1179224
4015,NA,DR,DO,Vehicle Maintenance                               ,472773
4015,NA,DR,DO,Non-Vehicle Maintenance                           ,55244
4015,NA,DR,DO,General Administration                            ,149204
4015,NA,DR,DO,Total                                             ,1856445
4015,NA,MB,DO,Vehicle Operations                                ,3537669
4015,NA,MB,DO,Vehicle Maintenance                               ,1418318
4015,NA,MB,DO,Non-Vehicle Maintenance                           ,165734
4015,NA,MB,DO,General Administration                            ,447611
4015,NA,MB,DO,Total                                             ,0
4016,NA,DR,DO,Vehicle Operations                                ,0
4016,NA,DR,DO,Vehicle Maintenance                               ,0
4016,NA,DR,DO,Non-Vehicle Maintenance                           ,0
4016,NA,DR,DO,General Administration                            ,0
4016,NA,DR,DO,Total                                             ,297875
4016,NA,MB,DO,Vehicle Operations                                ,0
4016,NA,MB,DO,Vehicle Maintenance                               ,0
4016,NA,MB,DO,Non-Vehicle Maintenance                           ,0
4016,NA,MB,DO,General Administration                            ,0
4016,NA,MB,DO,Total                                             ,893626
4017,NA,DR,PT,Vehicle Operations                                ,2933142
4017,NA,DR,PT,Vehicle Maintenance                               ,294930
4017,NA,DR,PT,Non-Vehicle Maintenance                           ,13332
4017,NA,DR,PT,General Administration                            ,836452
4017,NA,DR,PT,Total                                             ,3858000
4017,NA,MB,DO,Vehicle Operations                                ,10138396
4017,NA,MB,DO,Vehicle Maintenance                               ,3964926
4017,NA,MB,DO,Non-Vehicle Maintenance                           ,521972
4017,NA,MB,DO,General Administration                            ,2471117
4017,NA,MB,DO,Total                                             ,0
4018,NA,DR,DO,Vehicle Operations                                ,278439
4018,NA,DR,DO,Vehicle Maintenance                               ,75668
4018,NA,DR,DO,Non-Vehicle Maintenance                           ,7846
4018,NA,DR,DO,General Administration                            ,90456
4018,NA,DR,DO,Total                                             ,452409
4018,NA,DR,PT,Vehicle Operations                                ,7140556
4018,NA,DR,PT,Vehicle Maintenance                               ,1494301
4018,NA,DR,PT,Non-Vehicle Maintenance                           ,78647
4018,NA,DR,PT,General Administration                            ,1182292
4018,NA,DR,PT,Total                                             ,8906216
4018,NA,DT,PT,Vehicle Operations                                ,937378
4018,NA,DT,PT,Vehicle Maintenance                               ,224971
4018,NA,DT,PT,Non-Vehicle Maintenance                           ,37495
4018,NA,DT,PT,General Administration                            ,126099
4018,NA,DT,PT,Total                                             ,1323291
4018,NA,MB,DO,Vehicle Operations                                ,33582753
4018,NA,MB,DO,Vehicle Maintenance                               ,9399097
4018,NA,MB,DO,Non-Vehicle Maintenance                           ,890715
4018,NA,MB,DO,General Administration                            ,9608740
4018,NA,MB,DO,Total                                             ,0
4018,NA,MB,PT,Vehicle Operations                                ,91884
4018,NA,MB,PT,Vehicle Maintenance                               ,20569
4018,NA,MB,PT,Non-Vehicle Maintenance                           ,1083
4018,NA,MB,PT,General Administration                            ,30782
4018,NA,MB,PT,Total                                             ,0
4019,NA,DR,DO,Vehicle Operations                                ,2093378
4019,NA,DR,DO,Vehicle Maintenance                               ,287441
4019,NA,DR,DO,Non-Vehicle Maintenance                           ,101542
4019,NA,DR,DO,General Administration                            ,458898
4019,NA,DR,DO,Total                                             ,2941259
4019,NA,MB,DO,Vehicle Operations                                ,11557895
4019,NA,MB,DO,Vehicle Maintenance                               ,2887112
4019,NA,MB,DO,Non-Vehicle Maintenance                           ,410585
4019,NA,MB,DO,General Administration                            ,1855544
4019,NA,MB,DO,Total                                             ,0
4020,NA,DR,PT,Vehicle Operations                                ,0
4020,NA,DR,PT,Vehicle Maintenance                               ,0
4020,NA,DR,PT,Non-Vehicle Maintenance                           ,0
4020,NA,DR,PT,General Administration                            ,0
4020,NA,DR,PT,Total                                             ,0
4020,NA,MB,DO,Vehicle Operations                                ,0
4020,NA,MB,DO,Vehicle Maintenance                               ,0
4020,NA,MB,DO,Non-Vehicle Maintenance                           ,0
4020,NA,MB,DO,General Administration                            ,0
4020,NA,MB,DO,Total                                             ,0
4021,NA,DR,DO,Vehicle Operations                                ,327179
4021,NA,DR,DO,Vehicle Maintenance                               ,78517
4021,NA,DR,DO,Non-Vehicle Maintenance                           ,5700
4021,NA,DR,DO,General Administration                            ,73525
4021,NA,DR,DO,Total                                             ,484921
4021,NA,MB,DO,Vehicle Operations                                ,1262935
4021,NA,MB,DO,Vehicle Maintenance                               ,383347
4021,NA,MB,DO,Non-Vehicle Maintenance                           ,27830
4021,NA,MB,DO,General Administration                            ,358970
4021,NA,MB,DO,Total                                             ,0
4022,NA,DR,DO,Vehicle Operations                                ,16392958
4022,NA,DR,DO,Vehicle Maintenance                               ,2439760
4022,NA,DR,DO,Non-Vehicle Maintenance                           ,35014
4022,NA,DR,DO,General Administration                            ,896082
4022,NA,DR,DO,Total                                             ,19763814
4022,NA,HR,DO,Vehicle Operations                                ,62752114
4022,NA,HR,DO,Vehicle Maintenance                               ,30543563
4022,NA,HR,DO,Non-Vehicle Maintenance                           ,43501156
4022,NA,HR,DO,General Administration                            ,40715405
4022,NA,HR,DO,Total                                             ,0
4022,NA,MB,DO,Vehicle Operations                                ,114262981
4022,NA,MB,DO,Vehicle Maintenance                               ,47447702
4022,NA,MB,DO,Non-Vehicle Maintenance                           ,11908351
4022,NA,MB,DO,General Administration                            ,39215102
4022,NA,MB,DO,Total                                             ,0
4023,NA,DR,DO,Vehicle Operations                                ,316808
4023,NA,DR,DO,Vehicle Maintenance                               ,15307
4023,NA,DR,DO,Non-Vehicle Maintenance                           ,1120
4023,NA,DR,DO,General Administration                            ,88908
4023,NA,DR,DO,Total                                             ,154504
4023,NA,DR,PT,Vehicle Operations                                ,203518
4023,NA,DR,PT,Vehicle Maintenance                               ,43311
4023,NA,DR,PT,Non-Vehicle Maintenance                           ,14876
4023,NA,DR,PT,General Administration                            ,124654
4023,NA,DR,PT,Total                                             ,141407
4023,NA,MB,DO,Vehicle Operations                                ,1082676
4023,NA,MB,DO,Vehicle Maintenance                               ,463891
4023,NA,MB,DO,Non-Vehicle Maintenance                           ,85211
4023,NA,MB,DO,General Administration                            ,229746
4023,NA,MB,DO,Total                                             ,0
4023,NA,MB,PT,Vehicle Operations                                ,731095
4023,NA,MB,PT,Vehicle Maintenance                               ,280072
4023,NA,MB,PT,Non-Vehicle Maintenance                           ,67524
4023,NA,MB,PT,General Administration                            ,361318
4023,NA,MB,PT,Total                                             ,0
4024,NA,DR,DO,Vehicle Operations                                ,0
4024,NA,DR,DO,Vehicle Maintenance                               ,0
4024,NA,DR,DO,Non-Vehicle Maintenance                           ,0
4024,NA,DR,DO,General Administration                            ,0
4024,NA,DR,DO,Total                                             ,258371
4024,NA,MB,DO,Vehicle Operations                                ,0
4024,NA,MB,DO,Vehicle Maintenance                               ,0
4024,NA,MB,DO,Non-Vehicle Maintenance                           ,0
4024,NA,MB,DO,General Administration                            ,0
4024,NA,MB,DO,Total                                             ,3890542
4025,NA,DR,DO,Vehicle Operations                                ,935391
4025,NA,DR,DO,Vehicle Maintenance                               ,183579
4025,NA,DR,DO,Non-Vehicle Maintenance                           ,51185
4025,NA,DR,DO,General Administration                            ,164662
4025,NA,DR,DO,Total                                             ,1334817
4025,NA,FB,DO,Vehicle Operations                                ,404697
4025,NA,FB,DO,Vehicle Maintenance                               ,383141
4025,NA,FB,DO,Non-Vehicle Maintenance                           ,0
4025,NA,FB,DO,General Administration                            ,70619
4025,NA,FB,DO,Total                                             ,0
4025,NA,MB,DO,Vehicle Operations                                ,8103490
4025,NA,MB,DO,Vehicle Maintenance                               ,2461740
4025,NA,MB,DO,Non-Vehicle Maintenance                           ,472071
4025,NA,MB,DO,General Administration                            ,2210383
4025,NA,MB,DO,Total                                             ,0
4026,NA,DR,DO,Vehicle Operations                                ,1636276
4026,NA,DR,DO,Vehicle Maintenance                               ,309982
4026,NA,DR,DO,Non-Vehicle Maintenance                           ,133315
4026,NA,DR,DO,General Administration                            ,322194
4026,NA,DR,DO,Total                                             ,888654
4026,NA,MB,DO,Vehicle Operations                                ,4891783
4026,NA,MB,DO,Vehicle Maintenance                               ,690516
4026,NA,MB,DO,Non-Vehicle Maintenance                           ,309305
4026,NA,MB,DO,General Administration                            ,545194
4026,NA,MB,DO,Total                                             ,0
