ntdid,name,mode,tos,exp_type,total
3008,NA,MB,DO,Non-Vehicle Maintenance,"$110,029 "
3008,NA,MB,DO,General Administration,"$906,470 "
3008,NA,DR,DO,Vehicle Operations,"$172,155 "
3009,NA,MB,DO,General Administration,"$396,903 "
3009,NA,MB,DO,Non-Vehicle Maintenance,"$41,902 "
3009,NA,MB,DO,Vehicle Maintenance,"$371,241 "
3009,NA,MB,DO,Vehicle Operations,"$1,640,289 "
3009,NA,DR,DO,General Administration,"$29,957 "
3009,NA,DR,DO,Non-Vehicle Maintenance,$0 
3009,NA,DR,DO,Vehicle Operations,"$101,203 "
3009,NA,DR,DO,Vehicle Maintenance,"$27,288 "
3010,NA,MB,DO,General Administration,"$1,541,973 "
3010,NA,MB,DO,Vehicle Operations,"$10,809,483 "
3010,NA,MB,DO,Non-Vehicle Maintenance,"$314,555 "
3010,NA,MB,DO,Vehicle Maintenance,"$2,581,472 "
3010,NA,DR,PT,General Administration,"$709,377 "
3010,NA,DR,PT,Non-Vehicle Maintenance,$0 
3010,NA,DR,PT,Vehicle Maintenance,"$1,103,533 "
3010,NA,DR,PT,Vehicle Operations,"$6,542,376 "
3011,NA,MB,DO,General Administration,"$699,533 "
3011,NA,MB,DO,Non-Vehicle Maintenance,"$68,107 "
3011,NA,MB,DO,Vehicle Maintenance,"$759,948 "
3011,NA,DR,PT,Vehicle Operations,"$68,986 "
3011,NA,DR,PT,Vehicle Maintenance,"$32,850 "
3011,NA,DR,PT,Non-Vehicle Maintenance,"$5,475 "
3011,NA,DR,PT,General Administration,"$2,395 "
3011,NA,DR,DO,Vehicle Operations,"$16,631 "
3011,NA,MB,DO,Vehicle Operations,"$2,258,010 "
3011,NA,DR,DO,Non-Vehicle Maintenance,$225 
3011,NA,DR,DO,Vehicle Maintenance,"$5,677 "
3011,NA,DR,DO,General Administration,"$3,691 "
3012,NA,DR,DO,Vehicle Operations,"$66,272 "
3012,NA,DR,DO,Vehicle Maintenance,"$18,214 "
3012,NA,DR,DO,Non-Vehicle Maintenance,$0 
3012,NA,DR,DO,General Administration,"$1,166 "
3012,NA,IP,DO,Vehicle Maintenance,"$3,948 "
3012,NA,IP,DO,Non-Vehicle Maintenance,"$49,584 "
3012,NA,IP,DO,General Administration,"$284,277 "
3012,NA,MB,DO,Vehicle Operations,"$2,904,492 "
3012,NA,MB,DO,Vehicle Maintenance,"$1,167,988 "
3012,NA,MB,DO,Non-Vehicle Maintenance,"$348,229 "
3012,NA,MB,DO,General Administration,"$812,638 "
3012,NA,IP,DO,Vehicle Operations,"$143,738 "
3013,NA,MB,DO,General Administration,"$861,598 "
3013,NA,MB,DO,Non-Vehicle Maintenance,"$356,559 "
3013,NA,MB,DO,Vehicle Maintenance,"$1,658,581 "
3013,NA,MB,DO,Vehicle Operations,"$6,553,798 "
3013,NA,DR,DO,General Administration,"$690,657 "
3013,NA,DR,DO,Non-Vehicle Maintenance,"$69,650 "
3013,NA,DR,DO,Vehicle Maintenance,"$422,357 "
3013,NA,DR,DO,Vehicle Operations,"$2,677,061 "
3014,NA,DR,DO,General Administration,"$635,196 "
3014,NA,DR,DO,Non-Vehicle Maintenance,"$27,436 "
3014,NA,DR,DO,Vehicle Maintenance,"$507,282 "
3014,NA,DR,DO,Vehicle Operations,"$2,062,578 "
3014,NA,MB,PT,General Administration,"$41,568 "
3014,NA,MB,PT,Non-Vehicle Maintenance,$0 
3014,NA,MB,PT,Vehicle Maintenance,"$28,561 "
3014,NA,MB,PT,Vehicle Operations,"$104,164 "
3014,NA,DR,PT,General Administration,"$250,781 "
3014,NA,DR,PT,Non-Vehicle Maintenance,$0 
3014,NA,DR,PT,Vehicle Maintenance,"$203,005 "
3014,NA,DR,PT,Vehicle Operations,"$740,320 "
3014,NA,MB,DO,General Administration,"$1,822,667 "
3014,NA,MB,DO,Non-Vehicle Maintenance,"$437,056 "
3014,NA,MB,DO,Vehicle Maintenance,"$1,947,560 "
3014,NA,MB,DO,Vehicle Operations,"$7,274,704 "
3015,NA,DR,PT,General Administration,"$36,209 "
3015,NA,DR,PT,Non-Vehicle Maintenance,$0 
3015,NA,DR,PT,Vehicle Maintenance,"$42,337 "
3015,NA,DR,PT,Vehicle Operations,"$137,595 "
3015,NA,MB,DO,General Administration,"$777,562 "
3015,NA,MB,DO,Non-Vehicle Maintenance,"$123,548 "
3015,NA,MB,DO,Vehicle Maintenance,"$1,157,303 "
3015,NA,MB,DO,Vehicle Operations,"$3,592,939 "
3018,NA,MB,DO,Vehicle Operations,"$4,870,557 "
3018,NA,MB,DO,Vehicle Maintenance,"$1,212,926 "
3018,NA,MB,DO,Non-Vehicle Maintenance,"$173,966 "
3018,NA,MB,DO,General Administration,"$1,222,606 "
3018,NA,DR,PT,Vehicle Operations,"$2,969,990 "
3018,NA,DR,PT,Vehicle Maintenance,"$523,327 "
3018,NA,DR,PT,General Administration,"$1,592,068 "
3018,NA,DR,PT,Non-Vehicle Maintenance,"$22,364 "
3019,NA,LR,DO,General Administration,"$8,853,499 "
3019,NA,MB,DO,Vehicle Operations,"$264,125,626 "
3019,NA,LR,DO,Vehicle Maintenance,"$13,527,167 "
3019,NA,LR,DO,Vehicle Operations,"$28,884,624 "
3019,NA,HR,DO,General Administration,"$19,383,948 "
3019,NA,HR,DO,Non-Vehicle Maintenance,"$25,646,466 "
3019,NA,HR,DO,Vehicle Maintenance,"$25,465,051 "
3019,NA,HR,DO,Vehicle Operations,"$73,243,154 "
3019,NA,CR,DO,General Administration,"$20,316,193 "
3019,NA,CR,DO,Non-Vehicle Maintenance,"$34,466,181 "
3019,NA,CR,DO,Vehicle Maintenance,"$37,763,595 "
3019,NA,CR,DO,Vehicle Operations,"$104,816,313 "
3019,NA,MB,DO,Vehicle Maintenance,"$79,879,355 "
3019,NA,MB,DO,Non-Vehicle Maintenance,"$46,089,353 "
3019,NA,MB,DO,General Administration,"$82,646,875 "
3019,NA,DR,PT,Vehicle Operations,"$28,457,697 "
3019,NA,DR,PT,Vehicle Maintenance,"$8,956,880 "
3019,NA,DR,PT,Non-Vehicle Maintenance,"$803,244 "
3019,NA,DR,PT,General Administration,"$7,996,809 "
3019,NA,LR,DO,Non-Vehicle Maintenance,"$5,148,617 "
3022,NA,IP,DO,General Administration,"$24,675 "
3022,NA,LR,DO,Vehicle Operations,"$12,999,162 "
3022,NA,IP,DO,Vehicle Maintenance,"$1,071 "
3022,NA,IP,DO,Vehicle Operations,"$348,112 "
3022,NA,IP,PT,General Administration,"$7,631 "
3022,NA,IP,PT,Non-Vehicle Maintenance,"$9,526 "
3022,NA,IP,PT,Vehicle Maintenance,"$4,183 "
3022,NA,IP,PT,Vehicle Operations,"$15,088 "
3022,NA,DR,PT,General Administration,"$2,662,125 "
3022,NA,DR,PT,Non-Vehicle Maintenance,"$1,322,961 "
3022,NA,DR,PT,Vehicle Maintenance,"$4,961,103 "
3022,NA,DR,PT,Vehicle Operations,"$24,144,032 "
3022,NA,MB,DO,General Administration,"$34,615,242 "
3022,NA,MB,DO,Non-Vehicle Maintenance,"$14,119,513 "
3022,NA,MB,DO,Vehicle Maintenance,"$58,010,002 "
3022,NA,MB,DO,Vehicle Operations,"$152,047,870 "
3022,NA,LR,DO,General Administration,"$7,288,361 "
3022,NA,LR,DO,Non-Vehicle Maintenance,"$12,345,207 "
3022,NA,LR,DO,Vehicle Maintenance,"$10,032,991 "
3022,NA,IP,DO,Non-Vehicle Maintenance,"$168,184 "
3023,NA,MB,DO,General Administration,"$793,032 "
3023,NA,MB,DO,Non-Vehicle Maintenance,"$141,309 "
3023,NA,MB,DO,Vehicle Maintenance,"$807,202 "
3023,NA,MB,DO,Vehicle Operations,"$1,966,094 "
3023,NA,DR,DO,General Administration,"$470,710 "
3023,NA,DR,DO,Non-Vehicle Maintenance,"$75,933 "
3023,NA,DR,DO,Vehicle Maintenance,"$240,338 "
3023,NA,DR,DO,Vehicle Operations,"$1,137,059 "
3024,NA,DR,PT,General Administration,"$253,914 "
3024,NA,DR,PT,Non-Vehicle Maintenance,"$23,048 "
3024,NA,DR,PT,Vehicle Maintenance,"$149,810 "
3024,NA,DR,PT,Vehicle Operations,"$783,230 "
3024,NA,MB,DO,General Administration,"$1,135,856 "
3024,NA,DR,DO,Vehicle Operations,"$1,956,998 "
3024,NA,MB,DO,Vehicle Maintenance,"$1,051,151 "
3024,NA,MB,DO,Vehicle Operations,"$5,746,832 "
3024,NA,DR,DO,General Administration,"$591,961 "
3024,NA,DR,DO,Non-Vehicle Maintenance,"$112,421 "
3024,NA,DR,DO,Vehicle Maintenance,"$400,147 "
3024,NA,MB,DO,Non-Vehicle Maintenance,"$275,267 "
3025,NA,MB,DO,Vehicle Maintenance,"$840,024 "
3025,NA,MB,DO,Vehicle Operations,"$3,325,941 "
3025,NA,MB,DO,Non-Vehicle Maintenance,"$341,538 "
3025,NA,MB,DO,General Administration,"$888,451 "
3025,NA,DR,PT,Vehicle Operations,"$89,599 "
3025,NA,DR,PT,Vehicle Maintenance,"$17,703 "
3025,NA,DR,PT,Non-Vehicle Maintenance,"$7,973 "
3025,NA,DR,PT,General Administration,"$20,416 "
3025,NA,MB,PT,Vehicle Operations,"$241,036 "
3025,NA,MB,PT,Vehicle Maintenance,"$38,426 "
3025,NA,MB,PT,Non-Vehicle Maintenance,"$20,261 "
3025,NA,MB,PT,General Administration,"$50,554 "
3026,NA,DR,PT,Non-Vehicle Maintenance,$669 
3026,NA,DR,PT,Vehicle Maintenance,"$4,456 "
3026,NA,DR,PT,Vehicle Operations,"$13,369 "
3026,NA,MB,DO,General Administration,"$917,058 "
3026,NA,MB,DO,Non-Vehicle Maintenance,"$65,204 "
3026,NA,MB,DO,Vehicle Maintenance,"$617,031 "
3026,NA,MB,DO,Vehicle Operations,"$2,448,046 "
3026,NA,DR,PT,General Administration,"$6,016 "
3027,NA,DR,DO,Non-Vehicle Maintenance,"$99,471 "
3027,NA,DR,DO,Vehicle Maintenance,"$571,477 "
3027,NA,DR,DO,Vehicle Operations,"$1,797,830 "
3027,NA,MB,PT,Vehicle Operations,"$198,892 "
3027,NA,MB,PT,Vehicle Maintenance,"$51,651 "
3027,NA,MB,PT,Non-Vehicle Maintenance,"$6,230 "
3027,NA,MB,PT,General Administration,"$50,503 "
3027,NA,DR,DO,General Administration,"$369,652 "
3027,NA,MB,DO,Vehicle Operations,"$4,733,277 "
3027,NA,MB,DO,Vehicle Maintenance,"$846,449 "
3027,NA,MB,DO,Non-Vehicle Maintenance,"$144,743 "
3027,NA,MB,DO,General Administration,"$627,661 "
3027,NA,DR,PT,Vehicle Operations,"$237,822 "
3027,NA,DR,PT,Vehicle Maintenance,"$60,985 "
3027,NA,DR,PT,General Administration,"$40,645 "
3027,NA,DR,PT,Non-Vehicle Maintenance,"$10,686 "
3030,NA,HR,DO,General Administration,"$106,906,552 "
3030,NA,HR,DO,Vehicle Operations,"$232,637,032 "
3030,NA,MB,DO,Vehicle Maintenance,"$126,596,734 "
3030,NA,MB,DO,Non-Vehicle Maintenance,"$29,602,290 "
3030,NA,MB,DO,General Administration,"$64,934,652 "
3030,NA,DR,PT,Vehicle Operations,"$40,764,024 "
3030,NA,DR,PT,Vehicle Maintenance,"$4,012,251 "
3030,NA,DR,PT,Non-Vehicle Maintenance,$0 
3030,NA,DR,PT,General Administration,"$13,042,913 "
3030,NA,MB,PT,Vehicle Operations,"$3,284,167 "
3030,NA,MB,PT,Vehicle Maintenance,"$896,004 "
3030,NA,MB,PT,Non-Vehicle Maintenance,$0 
3030,NA,MB,PT,General Administration,"$1,507,593 "
3030,NA,HR,DO,Non-Vehicle Maintenance,"$224,963,054 "
3030,NA,HR,DO,Vehicle Maintenance,"$131,828,766 "
3030,NA,MB,DO,Vehicle Operations,"$259,639,160 "
3034,NA,HR,DO,General Administration,"$4,459,278 "
3034,NA,LR,DO,Vehicle Operations,"$20,248,485 "
3034,NA,LR,DO,Vehicle Maintenance,"$6,791,757 "
3034,NA,LR,DO,Non-Vehicle Maintenance,"$10,260,675 "
3034,NA,LR,DO,General Administration,"$2,448,606 "
3034,NA,MB,DO,Vehicle Operations,"$117,045,147 "
3034,NA,MB,DO,Vehicle Maintenance,"$52,508,537 "
3034,NA,MB,DO,Non-Vehicle Maintenance,"$6,642,959 "
3034,NA,MB,DO,General Administration,"$36,188,455 "
3034,NA,CR,PT,Vehicle Operations,"$34,715,909 "
3034,NA,CR,PT,Vehicle Maintenance,"$13,046,710 "
3034,NA,CR,PT,Non-Vehicle Maintenance,"$9,932,891 "
3034,NA,CR,PT,General Administration,"$19,201,539 "
3034,NA,HR,DO,Non-Vehicle Maintenance,"$18,217,408 "
3034,NA,DR,PT,Vehicle Operations,"$30,186,400 "
3034,NA,DR,PT,Vehicle Maintenance,"$1,847,425 "
3034,NA,DR,PT,Non-Vehicle Maintenance,"$779,918 "
3034,NA,DR,PT,General Administration,"$1,568,438 "
3034,NA,MB,PT,Vehicle Operations,"$19,573,099 "
3034,NA,MB,PT,Vehicle Maintenance,"$8,457,524 "
3034,NA,MB,PT,Non-Vehicle Maintenance,"$1,177,204 "
3034,NA,MB,PT,General Administration,"$5,581,445 "
3034,NA,DR,DO,Vehicle Operations,"$11,422,117 "
3034,NA,DR,DO,Vehicle Maintenance,"$1,760,995 "
3034,NA,DR,DO,Non-Vehicle Maintenance,"$303,067 "
3034,NA,DR,DO,General Administration,"$860,943 "
3034,NA,HR,DO,Vehicle Operations,"$20,363,926 "
3034,NA,HR,DO,Vehicle Maintenance,"$7,509,748 "
3035,NA,DR,DO,Vehicle Operations,"$87,411 "
3035,NA,MB,DO,General Administration,"$542,793 "
3035,NA,MB,DO,Non-Vehicle Maintenance,"$50,148 "
3035,NA,MB,DO,Vehicle Maintenance,"$576,558 "
3035,NA,MB,DO,Vehicle Operations,"$1,635,200 "
3035,NA,DR,DO,General Administration,"$95,788 "
3035,NA,DR,DO,Non-Vehicle Maintenance,"$8,691 "
3035,NA,DR,DO,Vehicle Maintenance,"$101,210 "
3036,NA,DR,PT,Non-Vehicle Maintenance,"$10,906 "
3036,NA,DR,PT,Vehicle Maintenance,"$38,102 "
3036,NA,DR,PT,Vehicle Operations,"$962,906 "
3036,NA,MB,DO,General Administration,"$571,835 "
3036,NA,MB,DO,Non-Vehicle Maintenance,"$112,870 "
3036,NA,DR,PT,General Administration,"$207,432 "
3036,NA,MB,DO,Vehicle Operations,"$2,895,768 "
3036,NA,MB,DO,Vehicle Maintenance,"$888,038 "
3040,NA,MB,DO,General Administration,"$622,827 "
3040,NA,MB,DO,Non-Vehicle Maintenance,"$32,449 "
3040,NA,MB,DO,Vehicle Maintenance,"$974,111 "
3040,NA,MB,DO,Vehicle Operations,"$2,784,211 "
3041,NA,MB,DO,General Administration,"$142,513 "
3041,NA,MB,DO,Non-Vehicle Maintenance,"$32,685 "
3041,NA,MB,DO,Vehicle Maintenance,"$206,687 "
3041,NA,MB,DO,Vehicle Operations,"$544,513 "
3041,NA,DR,DO,General Administration,"$275,046 "
3041,NA,DR,DO,Non-Vehicle Maintenance,"$8,380 "
3041,NA,DR,DO,Vehicle Maintenance,"$180,042 "
3041,NA,DR,DO,Vehicle Operations,"$714,395 "
3042,NA,DR,DO,Vehicle Operations,"$139,125 "
3042,NA,DR,DO,Vehicle Maintenance,"$45,026 "
3042,NA,DR,DO,Non-Vehicle Maintenance,"$4,793 "
3042,NA,DR,DO,General Administration,"$40,234 "
3042,NA,MB,DO,Vehicle Operations,"$895,455 "
3042,NA,MB,DO,Vehicle Maintenance,"$229,986 "
3042,NA,MB,DO,General Administration,"$226,817 "
3042,NA,MB,DO,Non-Vehicle Maintenance,"$50,291 "
3044,NA,MB,PT,General Administration,"$1,119,526 "
3044,NA,MB,PT,Non-Vehicle Maintenance,"$63,745 "
3044,NA,MB,PT,Vehicle Maintenance,"$790,828 "
3044,NA,MB,PT,Vehicle Operations,"$1,764,454 "
3044,NA,DR,PT,General Administration,"$50,244 "
3044,NA,DR,PT,Non-Vehicle Maintenance,"$9,961 "
3044,NA,DR,PT,Vehicle Maintenance,"$24,575 "
3044,NA,DR,PT,Vehicle Operations,"$110,230 "
3048,NA,DR,PT,Vehicle Operations,"$1,517,757 "
3048,NA,DR,PT,Vehicle Maintenance,"$392,994 "
3048,NA,DR,PT,Non-Vehicle Maintenance,$0 
3048,NA,DR,PT,General Administration,"$498,736 "
3048,NA,MB,PT,Vehicle Operations,"$2,352,676 "
3048,NA,MB,PT,Vehicle Maintenance,"$1,057,228 "
3048,NA,MB,PT,General Administration,"$1,433,051 "
3048,NA,MB,PT,Non-Vehicle Maintenance,"$69,359 "
3050,NA,MB,DO,Non-Vehicle Maintenance,"$24,845 "
3050,NA,MB,DO,Vehicle Maintenance,"$157,177 "
3050,NA,MB,DO,Vehicle Operations,"$225,097 "
3050,NA,DR,DO,General Administration,"$578,968 "
3050,NA,DR,DO,Non-Vehicle Maintenance,"$36,818 "
3050,NA,DR,DO,Vehicle Maintenance,"$119,196 "
3050,NA,DR,DO,Vehicle Operations,"$1,006,421 "
3050,NA,MB,DO,General Administration,"$316,621 "
3051,NA,MB,DO,Non-Vehicle Maintenance,"$45,405 "
3051,NA,MB,DO,Vehicle Maintenance,"$15,693,080 "
3051,NA,MB,DO,Vehicle Operations,"$49,810,811 "
3051,NA,MB,DO,General Administration,"$8,114,384 "
3051,NA,DR,PT,Vehicle Operations,"$3,055,765 "
3051,NA,DR,PT,Vehicle Maintenance,$0 
3051,NA,DR,PT,Non-Vehicle Maintenance,$0 
3051,NA,DR,PT,General Administration,"$207,192 "
3051,NA,MB,PT,Vehicle Operations,"$11,882,180 "
3051,NA,MB,PT,Vehicle Maintenance,"$1,658,670 "
3051,NA,MB,PT,General Administration,"$1,637,736 "
3051,NA,MB,PT,Non-Vehicle Maintenance,$0 
3054,NA,MB,DO,Vehicle Maintenance,"$1,352,844 "
3054,NA,MB,DO,Vehicle Operations,"$4,985,947 "
3054,NA,MB,DO,Non-Vehicle Maintenance,"$170,768 "
3054,NA,MB,DO,General Administration,"$1,124,520 "
3054,NA,DR,PT,Vehicle Operations,"$312,108 "
3054,NA,DR,PT,Vehicle Maintenance,"$41,611 "
3054,NA,DR,PT,Non-Vehicle Maintenance,$0 
3054,NA,DR,PT,General Administration,"$103,199 "
3055,NA,MB,DO,Vehicle Operations,"$266,946 "
3055,NA,MB,DO,Vehicle Maintenance,"$134,882 "
3055,NA,MB,DO,Non-Vehicle Maintenance,"$71,313 "
3055,NA,MB,DO,General Administration,"$260,105 "
3055,NA,DR,DO,Vehicle Operations,"$775,203 "
3055,NA,DR,DO,Vehicle Maintenance,"$182,480 "
3055,NA,DR,DO,Non-Vehicle Maintenance,"$1,802 "
3055,NA,DR,DO,General Administration,"$184,308 "
3057,NA,CR,PT,Non-Vehicle Maintenance,"$1,947,271 "
3057,NA,CR,PT,General Administration,"$3,162,611 "
3057,NA,CR,PT,Vehicle Maintenance,"$3,529,428 "
3057,NA,CR,PT,Vehicle Operations,"$3,651,133 "
3058,NA,MB,DO,General Administration,"$215,806 "
3058,NA,MB,DO,Non-Vehicle Maintenance,"$4,819 "
3058,NA,MB,DO,Vehicle Maintenance,"$335,458 "
3058,NA,MB,DO,Vehicle Operations,"$2,313,452 "
3061,NA,MB,PT,General Administration,"$602,264 "
3061,NA,MB,PT,Non-Vehicle Maintenance,"$482,518 "
3061,NA,MB,PT,Vehicle Maintenance,"$464,450 "
3061,NA,MB,PT,Vehicle Operations,"$1,339,453 "
3061,NA,DR,PT,General Administration,$46 
3061,NA,DR,PT,Non-Vehicle Maintenance,"$2,400 "
3061,NA,DR,PT,Vehicle Maintenance,$66 
3061,NA,DR,PT,Vehicle Operations,$553 
3067,NA,DR,PT,Vehicle Maintenance,"$4,961,103 "
3067,NA,DR,PT,Vehicle Operations,"$24,144,032 "
3067,NA,DR,PT,Non-Vehicle Maintenance,"$1,322,961 "
3067,NA,DR,PT,General Administration,"$2,645,921 "
3068,NA,MB,PT,Non-Vehicle Maintenance,"$322,495 "
3068,NA,MB,PT,Vehicle Maintenance,"$9,713,936 "
3068,NA,MB,PT,Vehicle Operations,"$22,769,389 "
3068,NA,MB,PT,General Administration,"$3,990,021 "
3069,NA,DR,DO,General Administration,"$30,715 "
3069,NA,DR,DO,Vehicle Maintenance,"$26,954 "
3069,NA,DR,DO,Vehicle Operations,"$155,704 "
3069,NA,MB,DO,Vehicle Operations,"$474,140 "
3069,NA,MB,DO,Vehicle Maintenance,"$86,364 "
3069,NA,MB,DO,Non-Vehicle Maintenance,"$18,050 "
3069,NA,MB,DO,General Administration,"$176,578 "
3069,NA,DR,DO,Non-Vehicle Maintenance,"$5,543 "
3070,NA,MB,PT,Vehicle Maintenance,"$2,928,485 "
3070,NA,MB,PT,Non-Vehicle Maintenance,"$550,786 "
3070,NA,MB,PT,General Administration,"$4,448,067 "
3070,NA,MB,PT,Vehicle Operations,"$12,431,934 "
3071,NA,MB,DO,Vehicle Operations,"$6,648,996 "
3071,NA,MB,DO,General Administration,"$1,221,160 "
3071,NA,MB,DO,Non-Vehicle Maintenance,"$138,489 "
3071,NA,MB,DO,Vehicle Maintenance,"$1,823,582 "
3072,NA,DR,DO,General Administration,"$318,917 "
3072,NA,DR,DO,Non-Vehicle Maintenance,"$5,122 "
3072,NA,DR,DO,Vehicle Maintenance,"$217,785 "
3072,NA,DR,DO,Vehicle Operations,"$971,067 "
3072,NA,MB,DO,General Administration,"$507,373 "
3072,NA,MB,DO,Vehicle Operations,"$2,482,506 "
3072,NA,MB,DO,Vehicle Maintenance,"$445,166 "
3072,NA,MB,DO,Non-Vehicle Maintenance,"$9,881 "
3073,NA,CR,PT,Vehicle Operations,"$20,026,116 "
3073,NA,CR,PT,Vehicle Maintenance,"$14,534,148 "
3073,NA,CR,PT,General Administration,"$8,746,216 "
3073,NA,CR,PT,Non-Vehicle Maintenance,"$2,885,949 "
3074,NA,MB,DO,Vehicle Operations,"$1,047,553 "
3074,NA,DR,DO,General Administration,"$219,609 "
3074,NA,DR,DO,Non-Vehicle Maintenance,"$36,577 "
3074,NA,DR,DO,Vehicle Maintenance,"$130,066 "
3074,NA,MB,DO,General Administration,"$196,421 "
3074,NA,DR,DO,Vehicle Operations,"$773,639 "
3074,NA,MB,DO,Non-Vehicle Maintenance,$0 
3074,NA,MB,DO,Vehicle Maintenance,"$385,914 "
3075,NA,CR,PT,General Administration,"$486,195 "
3075,NA,CR,PT,Non-Vehicle Maintenance,"$711,325 "
3075,NA,CR,PT,Vehicle Maintenance,"$731,111 "
3075,NA,CR,PT,Vehicle Operations,"$2,039,413 "
3075,NA,MB,DO,General Administration,"$7,476,496 "
3075,NA,MB,DO,Non-Vehicle Maintenance,"$892,036 "
3075,NA,MB,DO,Vehicle Maintenance,"$6,251,458 "
3075,NA,MB,DO,Vehicle Operations,"$18,979,951 "
3075,NA,DR,DO,General Administration,"$9,078,447 "
3075,NA,DR,DO,Non-Vehicle Maintenance,"$1,252,243 "
3075,NA,DR,DO,Vehicle Maintenance,"$2,256,724 "
3075,NA,DR,PT,Vehicle Operations,"$1,069,857 "
3075,NA,DR,PT,Vehicle Maintenance,"$248,513 "
3075,NA,DR,PT,General Administration,"$1,296,466 "
3075,NA,MB,PT,Vehicle Operations,"$1,481,519 "
3075,NA,MB,PT,Vehicle Maintenance,"$550,436 "
3075,NA,MB,PT,Non-Vehicle Maintenance,"$189,572 "
3075,NA,MB,PT,General Administration,"$1,186,704 "
3075,NA,DR,DO,Vehicle Operations,"$16,605,420 "
3075,NA,DR,PT,Non-Vehicle Maintenance,"$251,592 "
3076,NA,MB,PT,General Administration,"$31,029 "
3076,NA,MB,PT,Non-Vehicle Maintenance,$0 
3076,NA,MB,PT,Vehicle Maintenance,"$585,578 "
3076,NA,MB,PT,Vehicle Operations,"$1,150,009 "
3076,NA,MB,DO,General Administration,"$215,266 "
3076,NA,MB,DO,Non-Vehicle Maintenance,"$5,130 "
3076,NA,MB,DO,Vehicle Maintenance,"$343,621 "
3076,NA,MB,DO,Vehicle Operations,"$1,394,893 "
3076,NA,DR,DO,General Administration,"$41,432 "
3076,NA,DR,DO,Non-Vehicle Maintenance,$0 
3076,NA,DR,DO,Vehicle Maintenance,"$27,667 "
3076,NA,DR,DO,Vehicle Operations,"$137,378 "
3078,NA,VP,PT,Vehicle Maintenance,"$38,251 "
3078,NA,VP,PT,Non-Vehicle Maintenance,$0 
3078,NA,VP,PT,General Administration,"$245,699 "
3078,NA,VP,PT,Vehicle Operations,"$675,394 "
3079,NA,MB,DO,Vehicle Maintenance,"$344,307 "
3079,NA,MB,DO,Non-Vehicle Maintenance,$0 
3079,NA,MB,DO,General Administration,"$636,150 "
3079,NA,MB,DO,Vehicle Operations,"$1,416,493 "
3081,NA,MB,PT,Vehicle Maintenance,"$778,512 "
3081,NA,MB,PT,Non-Vehicle Maintenance,"$27,987 "
3081,NA,MB,PT,General Administration,"$578,556 "
3081,NA,MB,PT,Vehicle Operations,"$2,448,954 "
3083,NA,DR,PT,Non-Vehicle Maintenance,"$125,814 "
3083,NA,DR,PT,Vehicle Maintenance,"$221,020 "
3083,NA,DR,PT,Vehicle Operations,"$4,415,570 "
3083,NA,VP,DO,General Administration,"$46,520 "
3083,NA,VP,DO,Non-Vehicle Maintenance,$0 
3083,NA,VP,DO,Vehicle Maintenance,"$86,000 "
3083,NA,VP,DO,Vehicle Operations,"$199,176 "
3083,NA,MB,DO,General Administration,"$11,922,715 "
3083,NA,MB,DO,Non-Vehicle Maintenance,"$2,287,828 "
3083,NA,MB,DO,Vehicle Maintenance,"$8,860,016 "
3083,NA,MB,DO,Vehicle Operations,"$32,150,259 "
3083,NA,DR,PT,General Administration,"$1,172,076 "
3083,NA,FB,PT,Vehicle Operations,"$592,083 "
3083,NA,FB,PT,Vehicle Maintenance,"$43,857 "
3083,NA,FB,PT,General Administration,"$83,644 "
3083,NA,FB,PT,Non-Vehicle Maintenance,"$17,015 "
3085,NA,MB,PT,General Administration,"$791,399 "
3085,NA,MB,PT,Non-Vehicle Maintenance,"$496,730 "
3085,NA,MB,PT,Vehicle Maintenance,"$1,858,024 "
3085,NA,MB,PT,Vehicle Operations,"$12,265,639 "
3085,NA,DR,DO,General Administration,"$290,565 "
3085,NA,DR,DO,Non-Vehicle Maintenance,"$34,320 "
3085,NA,DR,DO,Vehicle Maintenance,"$258,609 "
3085,NA,DR,DO,Vehicle Operations,"$2,740,058 "
3087,NA,MB,PT,General Administration,"$198,987 "
3087,NA,MB,PT,Non-Vehicle Maintenance,"$9,889 "
3087,NA,DR,DO,Vehicle Operations,"$331,398 "
3087,NA,DR,DO,Vehicle Maintenance,"$74,585 "
3087,NA,DR,DO,Non-Vehicle Maintenance,$0 
3087,NA,DR,DO,General Administration,"$187,605 "
3087,NA,MB,DO,Vehicle Operations,"$158,568 "
3087,NA,MB,DO,Vehicle Maintenance,"$40,353 "
3087,NA,MB,DO,Non-Vehicle Maintenance,"$1,959 "
3087,NA,MB,DO,General Administration,"$52,883 "
3087,NA,DR,PT,Vehicle Operations,"$1,038,421 "
3087,NA,DR,PT,Vehicle Maintenance,"$80,644 "
3087,NA,DR,PT,Non-Vehicle Maintenance,"$12,836 "
3087,NA,DR,PT,General Administration,"$236,284 "
3087,NA,MB,PT,Vehicle Operations,"$494,453 "
3087,NA,MB,PT,Vehicle Maintenance,"$454,896 "
3088,NA,MB,PT,Non-Vehicle Maintenance,$0 
3088,NA,MB,PT,Vehicle Maintenance,"$446,219 "
3088,NA,MB,PT,Vehicle Operations,"$1,643,964 "
3088,NA,DR,PT,General Administration,"$221,359 "
3088,NA,DR,PT,Non-Vehicle Maintenance,$0 
3088,NA,DR,PT,Vehicle Maintenance,"$139,972 "
