ntdid,name,mode,tos,exp_type,total
2182,NA,DR,DO,General Administration                            ,16253
2182,NA,DR,DO,Total                                             ,0
2183,NA,DR,DO,Vehicle Operations                                ,274896
2183,NA,DR,DO,Vehicle Maintenance                               ,28688
2183,NA,DR,DO,Non-Vehicle Maintenance                           ,0
2183,NA,DR,DO,General Administration                            ,79321
2183,NA,DR,DO,Total                                             ,76581
2185,NA,DR,DO,Vehicle Operations                                ,607735
2185,NA,DR,DO,Vehicle Maintenance                               ,196382
2185,NA,DR,DO,Non-Vehicle Maintenance                           ,29254
2185,NA,DR,DO,General Administration                            ,137341
2185,NA,DR,DO,Total                                             ,970712
2185,NA,MB,DO,Vehicle Operations                                ,4140209
2185,NA,MB,DO,Vehicle Maintenance                               ,1204845
2185,NA,MB,DO,Non-Vehicle Maintenance                           ,179708
2185,NA,MB,DO,General Administration                            ,843662
2185,NA,MB,DO,Total                                             ,0
2187,NA,MB,DO,Vehicle Operations                                ,343313
2187,NA,MB,DO,Vehicle Maintenance                               ,72211
2187,NA,MB,DO,Non-Vehicle Maintenance                           ,0
2187,NA,MB,DO,General Administration                            ,119256
2187,NA,MB,DO,Total                                             ,0
2188,NA,MB,DO,Vehicle Operations                                ,290321748
2188,NA,MB,DO,Vehicle Maintenance                               ,149458973
2188,NA,MB,DO,Non-Vehicle Maintenance                           ,5603516
2188,NA,MB,DO,General Administration                            ,77316318
2188,NA,MB,DO,Total                                             ,0
2189,NA,FB,DO,Vehicle Operations                                ,4185424
2189,NA,FB,DO,Vehicle Maintenance                               ,983714
2189,NA,FB,DO,Non-Vehicle Maintenance                           ,268896
2189,NA,FB,DO,General Administration                            ,1872032
2189,NA,FB,DO,Total                                             ,0
2190,NA,FB,DO,Vehicle Operations                                ,10756884
2190,NA,FB,DO,Vehicle Maintenance                               ,7117851
2190,NA,FB,DO,Non-Vehicle Maintenance                           ,222621
2190,NA,FB,DO,General Administration                            ,6793051
2190,NA,FB,DO,Total                                             ,0
3001,NA,DR,DO,Vehicle Operations                                ,689477
3001,NA,DR,DO,Vehicle Maintenance                               ,41918
3001,NA,DR,DO,Non-Vehicle Maintenance                           ,29701
3001,NA,DR,DO,General Administration                            ,102538
3001,NA,DR,DO,Total                                             ,863634
3001,NA,MB,DO,Vehicle Operations                                ,5924181
3001,NA,MB,DO,Vehicle Maintenance                               ,1823341
3001,NA,MB,DO,Non-Vehicle Maintenance                           ,341553
3001,NA,MB,DO,General Administration                            ,1055287
3001,NA,MB,DO,Total                                             ,0
3002,NA,DR,DO,Vehicle Operations                                ,533831
3002,NA,DR,DO,Vehicle Maintenance                               ,27373
3002,NA,DR,DO,Non-Vehicle Maintenance                           ,0
3002,NA,DR,DO,General Administration                            ,34936
3002,NA,DR,DO,Total                                             ,596140
3002,NA,MB,DO,Vehicle Operations                                ,2502701
3002,NA,MB,DO,Vehicle Maintenance                               ,914274
3002,NA,MB,DO,Non-Vehicle Maintenance                           ,102236
3002,NA,MB,DO,General Administration                            ,1101903
3002,NA,MB,DO,Total                                             ,0
3006,NA,DR,PT,Vehicle Operations                                ,2828432
3006,NA,DR,DO,Vehicle Operations                                ,138187
3006,NA,DR,DO,Vehicle Maintenance                               ,83889
3006,NA,DR,PT,Vehicle Maintenance                               ,719093
3006,NA,DR,PT,Non-Vehicle Maintenance                           ,143819
3006,NA,DR,DO,Non-Vehicle Maintenance                           ,3025
3006,NA,DR,DO,General Administration                            ,18776
3006,NA,DR,PT,General Administration                            ,1102609
3006,NA,DR,PT,Total                                             ,4793953
3006,NA,DR,DO,Total                                             ,243877
3006,NA,MB,PT,Vehicle Operations                                ,151976
3006,NA,MB,DO,Vehicle Operations                                ,21548371
3006,NA,MB,PT,Vehicle Maintenance                               ,38638
3006,NA,MB,DO,Vehicle Maintenance                               ,5474063
3006,NA,MB,PT,Non-Vehicle Maintenance                           ,7728
3006,NA,MB,DO,Non-Vehicle Maintenance                           ,1144747
3006,NA,MB,PT,General Administration                            ,59245
3006,NA,MB,DO,General Administration                            ,8646787
3006,NA,MB,PT,Total                                             ,0
3006,NA,MB,DO,Total                                             ,0
3006,NA,VP,PT,Vehicle Operations                                ,902694
3006,NA,VP,PT,Vehicle Maintenance                               ,64878
3006,NA,VP,PT,Non-Vehicle Maintenance                           ,9268
3006,NA,VP,PT,General Administration                            ,475972
3006,NA,VP,PT,Total                                             ,0
3007,NA,DR,PT,Vehicle Operations                                ,645705
3007,NA,DR,PT,Vehicle Maintenance                               ,128239
3007,NA,DR,PT,Non-Vehicle Maintenance                           ,37887
3007,NA,DR,PT,General Administration                            ,225082
3007,NA,DR,PT,Total                                             ,1036913
3007,NA,MB,DO,Vehicle Operations                                ,4086444
3007,NA,MB,DO,Vehicle Maintenance                               ,813840
3007,NA,MB,DO,Non-Vehicle Maintenance                           ,269750
3007,NA,MB,DO,General Administration                            ,1338967
3007,NA,MB,DO,Total                                             ,0
3008,NA,DR,DO,Vehicle Operations                                ,208512
3008,NA,DR,DO,Vehicle Maintenance                               ,19201
3008,NA,DR,DO,Non-Vehicle Maintenance                           ,4022
3008,NA,DR,DO,General Administration                            ,61754
3008,NA,DR,DO,Total                                             ,293489
3008,NA,MB,DO,Vehicle Operations                                ,3062571
3008,NA,MB,DO,Vehicle Maintenance                               ,1188481
3008,NA,MB,DO,Non-Vehicle Maintenance                           ,212701
3008,NA,MB,DO,General Administration                            ,978500
3008,NA,MB,DO,Total                                             ,0
3009,NA,DR,DO,Vehicle Operations                                ,174114
3009,NA,DR,DO,Vehicle Maintenance                               ,16852
3009,NA,DR,DO,Non-Vehicle Maintenance                           ,0
3009,NA,DR,DO,General Administration                            ,28436
3009,NA,DR,DO,Total                                             ,219402
3009,NA,MB,DO,Vehicle Operations                                ,1539599
3009,NA,MB,DO,Vehicle Maintenance                               ,362770
3009,NA,MB,DO,Non-Vehicle Maintenance                           ,164981
3009,NA,MB,DO,General Administration                            ,470870
3009,NA,MB,DO,Total                                             ,0
3010,NA,DR,PT,Vehicle Operations                                ,6879641
3010,NA,DR,PT,Vehicle Maintenance                               ,1303377
3010,NA,DR,PT,Non-Vehicle Maintenance                           ,0
3010,NA,DR,PT,General Administration                            ,1475016
3010,NA,DR,PT,Total                                             ,2040705
3010,NA,MB,DO,Vehicle Operations                                ,11615673
3010,NA,MB,DO,Vehicle Maintenance                               ,2712886
3010,NA,MB,DO,Non-Vehicle Maintenance                           ,355768
3010,NA,MB,DO,General Administration                            ,1707882
3010,NA,MB,DO,Total                                             ,0
3011,NA,DR,DO,Vehicle Operations                                ,17962
3011,NA,DR,PT,Vehicle Operations                                ,83598
3011,NA,DR,PT,Vehicle Maintenance                               ,39808
3011,NA,DR,DO,Vehicle Maintenance                               ,5745
3011,NA,DR,PT,Non-Vehicle Maintenance                           ,6635
3011,NA,DR,DO,Non-Vehicle Maintenance                           ,297
3011,NA,DR,PT,General Administration                            ,2902
3011,NA,DR,DO,General Administration                            ,4040
3011,NA,DR,PT,Total                                             ,132943
3011,NA,DR,DO,Total                                             ,28044
3011,NA,MB,DO,Vehicle Operations                                ,2058838
3011,NA,MB,DO,Vehicle Maintenance                               ,697762
3011,NA,MB,DO,Non-Vehicle Maintenance                           ,71622
3011,NA,MB,DO,General Administration                            ,874074
3011,NA,MB,DO,Total                                             ,0
3012,NA,DR,DO,Vehicle Operations                                ,61846
3012,NA,DR,DO,Vehicle Maintenance                               ,9496
3012,NA,DR,DO,Non-Vehicle Maintenance                           ,0
3012,NA,DR,DO,General Administration                            ,944
3012,NA,DR,DO,Total                                             ,72286
3012,NA,IP,DO,Vehicle Operations                                ,142551
3012,NA,IP,DO,Vehicle Maintenance                               ,4126
3012,NA,IP,DO,Non-Vehicle Maintenance                           ,64461
3012,NA,IP,DO,General Administration                            ,269292
3012,NA,IP,DO,Total                                             ,0
3012,NA,MB,DO,Vehicle Operations                                ,3032016
3012,NA,MB,DO,Vehicle Maintenance                               ,1079221
3012,NA,MB,DO,Non-Vehicle Maintenance                           ,325876
3012,NA,MB,DO,General Administration                            ,603096
3012,NA,MB,DO,Total                                             ,0
3013,NA,DR,DO,Vehicle Operations                                ,3128959
3013,NA,DR,DO,Vehicle Maintenance                               ,496821
3013,NA,DR,DO,Non-Vehicle Maintenance                           ,87229
3013,NA,DR,DO,General Administration                            ,766157
3013,NA,DR,DO,Total                                             ,690583
3013,NA,MB,DO,Vehicle Operations                                ,7755569
3013,NA,MB,DO,Vehicle Maintenance                               ,2039485
3013,NA,MB,DO,Non-Vehicle Maintenance                           ,407825
3013,NA,MB,DO,General Administration                            ,845237
3013,NA,MB,DO,Total                                             ,0
3014,NA,DR,PT,Vehicle Operations                                ,880453
3014,NA,DR,DO,Vehicle Operations                                ,2049769
3014,NA,DR,DO,Vehicle Maintenance                               ,569751
3014,NA,DR,PT,Vehicle Maintenance                               ,241415
3014,NA,DR,PT,Non-Vehicle Maintenance                           ,0
3014,NA,DR,DO,Non-Vehicle Maintenance                           ,25244
3014,NA,DR,DO,General Administration                            ,569116
3014,NA,DR,PT,General Administration                            ,298217
3014,NA,DR,DO,Total                                             ,420431
3014,NA,DR,PT,Total                                             ,354761
3014,NA,MB,DO,Vehicle Operations                                ,7944560
3014,NA,MB,PT,Vehicle Operations                                ,108097
3014,NA,MB,DO,Vehicle Maintenance                               ,1705753
3014,NA,MB,PT,Vehicle Maintenance                               ,29640
3014,NA,MB,DO,Non-Vehicle Maintenance                           ,387967
3014,NA,MB,PT,Non-Vehicle Maintenance                           ,0
3014,NA,MB,DO,General Administration                            ,2093485
3014,NA,MB,PT,General Administration                            ,43715
3014,NA,MB,PT,Total                                             ,0
3014,NA,MB,DO,Total                                             ,0
3015,NA,DR,PT,Vehicle Operations                                ,148902
3015,NA,DR,PT,Vehicle Maintenance                               ,45816
3015,NA,DR,PT,Non-Vehicle Maintenance                           ,0
3015,NA,DR,PT,General Administration                            ,39061
3015,NA,DR,PT,Total                                             ,233779
3015,NA,MB,DO,Vehicle Operations                                ,3656965
3015,NA,MB,DO,Vehicle Maintenance                               ,1285150
3015,NA,MB,DO,Non-Vehicle Maintenance                           ,121819
3015,NA,MB,DO,General Administration                            ,808057
3015,NA,MB,DO,Total                                             ,0
3018,NA,DR,PT,Vehicle Operations                                ,3006186
3018,NA,DR,PT,Vehicle Maintenance                               ,529704
3018,NA,DR,PT,Non-Vehicle Maintenance                           ,22637
3018,NA,DR,PT,General Administration                            ,1628842
3018,NA,DR,PT,Total                                             ,512056
3018,NA,MB,DO,Vehicle Operations                                ,5078009
3018,NA,MB,DO,Vehicle Maintenance                               ,1236348
3018,NA,MB,DO,Non-Vehicle Maintenance                           ,163891
3018,NA,MB,DO,General Administration                            ,1261968
3018,NA,MB,DO,Total                                             ,0
3019,NA,CR,DO,Vehicle Operations                                ,110686633
3019,NA,CR,DO,Vehicle Maintenance                               ,38445120
3019,NA,CR,DO,Non-Vehicle Maintenance                           ,39170867
3019,NA,CR,DO,General Administration                            ,25334561
3019,NA,CR,DO,Total                                             ,0
3019,NA,DR,PT,Vehicle Operations                                ,30031946
3019,NA,DR,PT,Vehicle Maintenance                               ,9427627
3019,NA,DR,PT,Non-Vehicle Maintenance                           ,853056
3019,NA,DR,PT,General Administration                            ,8307362
3019,NA,DR,PT,Total                                             ,25615608
3019,NA,HR,DO,Vehicle Operations                                ,76176176
3019,NA,HR,DO,Vehicle Maintenance                               ,27655211
3019,NA,HR,DO,Non-Vehicle Maintenance                           ,27612993
3019,NA,HR,DO,General Administration                            ,20173734
3019,NA,HR,DO,Total                                             ,0
3019,NA,LR,DO,Vehicle Operations                                ,30984413
3019,NA,LR,DO,Vehicle Maintenance                               ,13734151
3019,NA,LR,DO,Non-Vehicle Maintenance                           ,5574972
3019,NA,LR,DO,General Administration                            ,9215424
3019,NA,LR,DO,Total                                             ,0
3019,NA,MB,DO,Vehicle Operations                                ,284113751
3019,NA,MB,DO,Vehicle Maintenance                               ,84394078
3019,NA,MB,DO,Non-Vehicle Maintenance                           ,48159535
3019,NA,MB,DO,General Administration                            ,84751254
3019,NA,MB,DO,Total                                             ,0
3019,NA,TB,DO,Vehicle Operations                                ,373960
3019,NA,TB,DO,Vehicle Maintenance                               ,109911
3019,NA,TB,DO,Non-Vehicle Maintenance                           ,73101
3019,NA,TB,DO,General Administration                            ,217686
3019,NA,TB,DO,Total                                             ,0
3022,NA,DR,PT,Vehicle Operations                                ,24877455
3022,NA,DR,PT,Vehicle Maintenance                               ,5111806
3022,NA,DR,PT,Non-Vehicle Maintenance                           ,1363148
3022,NA,DR,PT,General Administration                            ,2743470
3022,NA,DR,PT,Total                                             ,11005588
3022,NA,IP,DO,Vehicle Operations                                ,310654
3022,NA,IP,PT,Vehicle Operations                                ,18518
3022,NA,IP,DO,Vehicle Maintenance                               ,1665
3022,NA,IP,PT,Vehicle Maintenance                               ,5134
3022,NA,IP,PT,Non-Vehicle Maintenance                           ,11692
3022,NA,IP,DO,Non-Vehicle Maintenance                           ,217539
3022,NA,IP,DO,General Administration                            ,30872
3022,NA,IP,PT,General Administration                            ,10304
3022,NA,IP,DO,Total                                             ,0
3022,NA,IP,PT,Total                                             ,0
3022,NA,LR,DO,Vehicle Operations                                ,14524004
3022,NA,LR,DO,Vehicle Maintenance                               ,11681408
3022,NA,LR,DO,Non-Vehicle Maintenance                           ,13034696
3022,NA,LR,DO,General Administration                            ,5105243
3022,NA,LR,DO,Total                                             ,0
3022,NA,MB,DO,Vehicle Operations                                ,149090450
3022,NA,MB,DO,Vehicle Maintenance                               ,57699952
3022,NA,MB,DO,Non-Vehicle Maintenance                           ,15296264
3022,NA,MB,DO,General Administration                            ,38520395
3022,NA,MB,DO,Total                                             ,0
3023,NA,DR,DO,Vehicle Operations                                ,1141815
3023,NA,DR,DO,Vehicle Maintenance                               ,217338
3023,NA,DR,DO,Non-Vehicle Maintenance                           ,82284
3023,NA,DR,DO,General Administration                            ,484551
3023,NA,DR,DO,Total                                             ,0
3023,NA,MB,DO,Vehicle Operations                                ,2273068
3023,NA,MB,DO,Vehicle Maintenance                               ,762271
3023,NA,MB,DO,Non-Vehicle Maintenance                           ,154351
3023,NA,MB,DO,General Administration                            ,767609
3023,NA,MB,DO,Total                                             ,0
3024,NA,DR,DO,Vehicle Operations                                ,2042369
3024,NA,DR,PT,Vehicle Operations                                ,925930
3024,NA,DR,DO,Vehicle Maintenance                               ,374658
3024,NA,DR,PT,Vehicle Maintenance                               ,176333
3024,NA,DR,DO,Non-Vehicle Maintenance                           ,101592
3024,NA,DR,PT,Non-Vehicle Maintenance                           ,27128
3024,NA,DR,DO,General Administration                            ,668494
3024,NA,DR,PT,General Administration                            ,294838
3024,NA,DR,DO,Total                                             ,678218
3024,NA,DR,PT,Total                                             ,303076
3024,NA,MB,DO,Vehicle Operations                                ,6335144
3024,NA,MB,DO,Vehicle Maintenance                               ,873674
3024,NA,MB,DO,Non-Vehicle Maintenance                           ,254766
3024,NA,MB,DO,General Administration                            ,1375689
3024,NA,MB,DO,Total                                             ,0
3025,NA,DR,PT,Vehicle Operations                                ,83078
3025,NA,DR,PT,Vehicle Maintenance                               ,16415
3025,NA,DR,PT,Non-Vehicle Maintenance                           ,7392
3025,NA,DR,PT,General Administration                            ,19020
3025,NA,DR,PT,Total                                             ,125905
3025,NA,MB,PT,Vehicle Operations                                ,248173
3025,NA,MB,DO,Vehicle Operations                                ,3737190
3025,NA,MB,PT,Vehicle Maintenance                               ,39564
3025,NA,MB,DO,Vehicle Maintenance                               ,1018105
3025,NA,MB,PT,Non-Vehicle Maintenance                           ,20861
3025,NA,MB,DO,Non-Vehicle Maintenance                           ,347343
3025,NA,MB,DO,General Administration                            ,1118908
3025,NA,MB,PT,General Administration                            ,51973
3025,NA,MB,DO,Total                                             ,0
3025,NA,MB,PT,Total                                             ,0
3026,NA,DR,PT,Vehicle Operations                                ,14024
3026,NA,DR,PT,Vehicle Maintenance                               ,4675
3026,NA,DR,PT,Non-Vehicle Maintenance                           ,701
3026,NA,DR,PT,General Administration                            ,6311
3026,NA,DR,PT,Total                                             ,25711
3026,NA,MB,DO,Vehicle Operations                                ,2594758
3026,NA,MB,DO,Vehicle Maintenance                               ,617292
3026,NA,MB,DO,Non-Vehicle Maintenance                           ,69670
3026,NA,MB,DO,General Administration                            ,908542
3026,NA,MB,DO,Total                                             ,0
3027,NA,DR,DO,Vehicle Operations                                ,2084646
3027,NA,DR,PT,Vehicle Operations                                ,333061
3027,NA,DR,PT,Vehicle Maintenance                               ,93140
3027,NA,DR,DO,Vehicle Maintenance                               ,677997
3027,NA,DR,PT,Non-Vehicle Maintenance                           ,9314
3027,NA,DR,DO,Non-Vehicle Maintenance                           ,48932
3027,NA,DR,DO,General Administration                            ,357631
3027,NA,DR,PT,General Administration                            ,39447
3027,NA,DR,DO,Total                                             ,260968
3027,NA,DR,PT,Total                                             ,0
3027,NA,MB,PT,Vehicle Operations                                ,263935
3027,NA,MB,DO,Vehicle Operations                                ,5032862
3027,NA,MB,PT,Vehicle Maintenance                               ,20411
3027,NA,MB,DO,Vehicle Maintenance                               ,966668
3027,NA,MB,PT,Non-Vehicle Maintenance                           ,167
3027,NA,MB,DO,Non-Vehicle Maintenance                           ,174288
3027,NA,MB,PT,General Administration                            ,29606
3027,NA,MB,DO,General Administration                            ,596193
3027,NA,MB,DO,Total                                             ,0
3027,NA,MB,PT,Total                                             ,0
3027,NA,VP,PT,Vehicle Operations                                ,10051
3027,NA,VP,PT,Vehicle Maintenance                               ,2409
3027,NA,VP,PT,Non-Vehicle Maintenance                           ,237
3027,NA,VP,PT,General Administration                            ,1178
3027,NA,VP,PT,Total                                             ,0
3030,NA,DR,PT,Vehicle Operations                                ,47444852
3030,NA,DR,PT,Vehicle Maintenance                               ,4669321
3030,NA,DR,PT,Non-Vehicle Maintenance                           ,0
3030,NA,DR,PT,General Administration                            ,14661517
3030,NA,DR,PT,Total                                             ,66775690
3030,NA,HR,DO,Vehicle Operations                                ,249278400
3030,NA,HR,DO,Vehicle Maintenance                               ,136302429
3030,NA,HR,DO,Non-Vehicle Maintenance                           ,244299064
3030,NA,HR,DO,General Administration                            ,125867570
3030,NA,HR,DO,Total                                             ,0
3030,NA,MB,DO,Vehicle Operations                                ,268379862
3030,NA,MB,PT,Vehicle Operations                                ,4348449
3030,NA,MB,DO,Vehicle Maintenance                               ,131524654
3030,NA,MB,PT,Vehicle Maintenance                               ,1137100
3030,NA,MB,PT,Non-Vehicle Maintenance                           ,0
3030,NA,MB,DO,Non-Vehicle Maintenance                           ,34933843
3030,NA,MB,DO,General Administration                            ,73694357
3030,NA,MB,PT,General Administration                            ,1789147
3030,NA,MB,DO,Total                                             ,0
3030,NA,MB,PT,Total                                             ,0
3034,NA,CR,PT,Vehicle Operations                                ,42141856
3034,NA,CR,PT,Vehicle Maintenance                               ,16090527
3034,NA,CR,PT,Non-Vehicle Maintenance                           ,12259449
3034,NA,CR,PT,General Administration                            ,23078728
3034,NA,CR,PT,Total                                             ,0
3034,NA,DR,PT,Vehicle Operations                                ,31901685
3034,NA,DR,DO,Vehicle Operations                                ,13188492
3034,NA,DR,DO,Vehicle Maintenance                               ,2292024
3034,NA,DR,PT,Vehicle Maintenance                               ,2103408
3034,NA,DR,PT,Non-Vehicle Maintenance                           ,701136
3034,NA,DR,DO,Non-Vehicle Maintenance                           ,329126
3034,NA,DR,PT,General Administration                            ,2685145
3034,NA,DR,DO,General Administration                            ,1260644
3034,NA,DR,DO,Total                                             ,14509745
3034,NA,DR,PT,Total                                             ,35056797
3034,NA,HR,DO,Vehicle Operations                                ,19788145
3034,NA,HR,DO,Vehicle Maintenance                               ,12236925
3034,NA,HR,DO,Non-Vehicle Maintenance                           ,18671416
3034,NA,HR,DO,General Administration                            ,4284258
3034,NA,HR,DO,Total                                             ,0
3034,NA,LR,DO,Vehicle Operations                                ,17390547
3034,NA,LR,DO,Vehicle Maintenance                               ,9134753
3034,NA,LR,DO,Non-Vehicle Maintenance                           ,9348864
3034,NA,LR,DO,General Administration                            ,1578397
3034,NA,LR,DO,Total                                             ,0
3034,NA,MB,PT,Vehicle Operations                                ,23599014
3034,NA,MB,DO,Vehicle Operations                                ,125970554
3034,NA,MB,PT,Vehicle Maintenance                               ,10380399
3034,NA,MB,DO,Vehicle Maintenance                               ,59084524
3034,NA,MB,PT,Non-Vehicle Maintenance                           ,1614297
3034,NA,MB,DO,Non-Vehicle Maintenance                           ,11748416
3034,NA,MB,DO,General Administration                            ,50864569
3034,NA,MB,PT,General Administration                            ,5262408
3034,NA,MB,DO,Total                                             ,0
3034,NA,MB,PT,Total                                             ,0
3035,NA,DR,DO,Vehicle Operations                                ,109229
3035,NA,DR,DO,Vehicle Maintenance                               ,85456
3035,NA,DR,DO,Non-Vehicle Maintenance                           ,17913
3035,NA,DR,DO,General Administration                            ,88324
3035,NA,DR,DO,Total                                             ,300922
3035,NA,MB,DO,Vehicle Operations                                ,1819079
3035,NA,MB,DO,Vehicle Maintenance                               ,568946
3035,NA,MB,DO,Non-Vehicle Maintenance                           ,101511
3035,NA,MB,DO,General Administration                            ,547089
3035,NA,MB,DO,Total                                             ,0
3036,NA,DR,PT,Vehicle Operations                                ,10828
3036,NA,DR,PT,Vehicle Maintenance                               ,0
3036,NA,DR,PT,Non-Vehicle Maintenance                           ,0
3036,NA,DR,PT,General Administration                            ,2638
3036,NA,DR,PT,Total                                             ,0
3036,NA,MB,DO,Vehicle Operations                                ,3475695
3036,NA,MB,DO,Vehicle Maintenance                               ,1053830
3036,NA,MB,DO,Non-Vehicle Maintenance                           ,107761
3036,NA,MB,DO,General Administration                            ,758351
3036,NA,MB,DO,Total                                             ,0
3040,NA,MB,DO,Vehicle Operations                                ,2866291
3040,NA,MB,DO,Vehicle Maintenance                               ,999671
3040,NA,MB,DO,Non-Vehicle Maintenance                           ,13179
3040,NA,MB,DO,General Administration                            ,676800
3040,NA,MB,DO,Total                                             ,0
3041,NA,DR,DO,Vehicle Operations                                ,681930
3041,NA,DR,DO,Vehicle Maintenance                               ,146721
3041,NA,DR,DO,Non-Vehicle Maintenance                           ,13985
3041,NA,DR,DO,General Administration                            ,148287
3041,NA,DR,DO,Total                                             ,979718
3041,NA,MB,DO,Vehicle Operations                                ,571205
3041,NA,MB,DO,Vehicle Maintenance                               ,166146
3041,NA,MB,DO,Non-Vehicle Maintenance                           ,30937
3041,NA,MB,DO,General Administration                            ,151453
3041,NA,MB,DO,Total                                             ,0
3042,NA,DR,DO,Vehicle Operations                                ,150364
3042,NA,DR,DO,Vehicle Maintenance                               ,36776
3042,NA,DR,DO,Non-Vehicle Maintenance                           ,5268
3042,NA,DR,DO,General Administration                            ,42368
3042,NA,DR,DO,Total                                             ,234776
3042,NA,MB,DO,Vehicle Operations                                ,978135
3042,NA,MB,DO,Vehicle Maintenance                               ,226627
3042,NA,MB,DO,Non-Vehicle Maintenance                           ,52650
3042,NA,MB,DO,General Administration                            ,232455
3042,NA,MB,DO,Total                                             ,0
3044,NA,DR,PT,Vehicle Operations                                ,120605
3044,NA,DR,PT,Vehicle Maintenance                               ,26421
3044,NA,DR,PT,Non-Vehicle Maintenance                           ,14501
3044,NA,DR,PT,General Administration                            ,59353
3044,NA,DR,PT,Total                                             ,220880
3044,NA,MB,PT,Vehicle Operations                                ,1878993
3044,NA,MB,PT,Vehicle Maintenance                               ,840764
3044,NA,MB,PT,Non-Vehicle Maintenance                           ,68366
3044,NA,MB,PT,General Administration                            ,1187838
3044,NA,MB,PT,Total                                             ,0
3045,NA,DR,DO,Vehicle Operations                                ,3387197
3045,NA,DR,DO,Vehicle Maintenance                               ,271742
3045,NA,DR,DO,Non-Vehicle Maintenance                           ,46119
3045,NA,DR,DO,General Administration                            ,1004763
3045,NA,DR,DO,Total                                             ,2298007
3048,NA,DR,PT,Vehicle Operations                                ,2849110
3048,NA,DR,PT,Vehicle Maintenance                               ,227091
3048,NA,DR,PT,Non-Vehicle Maintenance                           ,0
3048,NA,DR,PT,General Administration                            ,601180
3048,NA,DR,PT,Total                                             ,774377
3048,NA,MB,PT,Vehicle Operations                                ,3938606
3048,NA,MB,PT,Vehicle Maintenance                               ,593667
3048,NA,MB,PT,Non-Vehicle Maintenance                           ,122302
3048,NA,MB,PT,General Administration                            ,739546
3048,NA,MB,PT,Total                                             ,0
3051,NA,DR,PT,Vehicle Operations                                ,3311874
3051,NA,DR,PT,Vehicle Maintenance                               ,0
3051,NA,DR,PT,Non-Vehicle Maintenance                           ,0
3051,NA,DR,PT,General Administration                            ,305065
3051,NA,DR,PT,Total                                             ,1374437
3051,NA,MB,PT,Vehicle Operations                                ,7152144
3051,NA,MB,DO,Vehicle Operations                                ,59179426
3051,NA,MB,PT,Vehicle Maintenance                               ,2016730
3051,NA,MB,DO,Vehicle Maintenance                               ,17366499
3051,NA,MB,DO,Non-Vehicle Maintenance                           ,1446282
3051,NA,MB,PT,Non-Vehicle Maintenance                           ,455221
3051,NA,MB,DO,General Administration                            ,7517125
3051,NA,MB,PT,General Administration                            ,2445745
3051,NA,MB,PT,Total                                             ,0
3051,NA,MB,DO,Total                                             ,0
3054,NA,DR,PT,Vehicle Operations                                ,363361
3054,NA,DR,PT,Vehicle Maintenance                               ,43689
3054,NA,DR,PT,Non-Vehicle Maintenance                           ,0
3054,NA,DR,PT,General Administration                            ,109050
3054,NA,DR,PT,Total                                             ,242139
3054,NA,MB,DO,Vehicle Operations                                ,5519610
3054,NA,MB,DO,Vehicle Maintenance                               ,1531223
3054,NA,MB,DO,Non-Vehicle Maintenance                           ,186005
3054,NA,MB,DO,General Administration                            ,1179725
3054,NA,MB,DO,Total                                             ,0
3054,NA,VP,DO,Vehicle Operations                                ,45330
3054,NA,VP,DO,Vehicle Maintenance                               ,31509
3054,NA,VP,DO,Non-Vehicle Maintenance                           ,70
3054,NA,VP,DO,General Administration                            ,25764
3054,NA,VP,DO,Total                                             ,0
3055,NA,DR,DO,Vehicle Operations                                ,853160
3055,NA,DR,DO,Vehicle Maintenance                               ,175226
3055,NA,DR,DO,Non-Vehicle Maintenance                           ,18360
3055,NA,DR,DO,General Administration                            ,350144
3055,NA,DR,DO,Total                                             ,54624
3055,NA,MB,DO,Vehicle Operations                                ,304902
3055,NA,MB,DO,Vehicle Maintenance                               ,142759
3055,NA,MB,DO,Non-Vehicle Maintenance                           ,57172
3055,NA,MB,DO,General Administration                            ,262066
3055,NA,MB,DO,Total                                             ,0
3057,NA,CR,PT,Vehicle Operations                                ,4343680
3057,NA,CR,PT,Vehicle Maintenance                               ,4198891
3057,NA,CR,PT,Non-Vehicle Maintenance                           ,2316629
3057,NA,CR,PT,General Administration                            ,3739733
3057,NA,CR,PT,Total                                             ,0
3058,NA,MB,DO,Vehicle Operations                                ,2469877
3058,NA,MB,DO,Vehicle Maintenance                               ,300919
3058,NA,MB,DO,Non-Vehicle Maintenance                           ,2566
3058,NA,MB,DO,General Administration                            ,207265
3058,NA,MB,DO,Total                                             ,0
3061,NA,DR,PT,Vehicle Operations                                ,3673
3061,NA,DR,PT,Vehicle Maintenance                               ,813
3061,NA,DR,PT,Non-Vehicle Maintenance                           ,2400
3061,NA,DR,PT,General Administration                            ,29
3061,NA,DR,PT,Total                                             ,0
3061,NA,MB,PT,Vehicle Operations                                ,1560569
3061,NA,MB,PT,Vehicle Maintenance                               ,481358
3061,NA,MB,PT,Non-Vehicle Maintenance                           ,498550
3061,NA,MB,PT,General Administration                            ,714061
3061,NA,MB,PT,Total                                             ,0
3068,NA,MB,PT,Vehicle Operations                                ,30077927
3068,NA,MB,PT,Vehicle Maintenance                               ,12642108
3068,NA,MB,PT,Non-Vehicle Maintenance                           ,96116
3068,NA,MB,PT,General Administration                            ,4054250
3068,NA,MB,PT,Total                                             ,0
